تبادلہ	t ah b aa d ih l unk h
تبدیل	t ah b d iy l
تبریز	t ah b unk ey z
تبصرہ	t ah b s ih unk aa
تتلی	t ih t l iy
تتکالین	t ah t k aa l iy n
تجارتی	t ih jh aa unk ah t iy
تجاوز	t ah jh aa v uh z
تجربہ	t ah jh unk ih b aa
تجزیہ	t ah jh z ih y aa
تجھے	t uh jh ey
تحریک	t ah h unk iy k
تحفظ	t ah h ah f f uh z
تحفہ	t ow h f ah
تحفہ	t ao h f ah
تحقیق	t ah h q iy q
تخت	t ah unk t
تختہ	t ah unk t aa
تخلیق	t ah unk l iy q
تخم	t uh unk m
تخمہ	t uh unk m aa
تخیل	t ah unk ax unk y uh l
ترازو	t ah unk aa z uw
ترانہ	t ah unk aa n aa
تراویح	t ah unk aa v iy h
تربت	t uh unk b ah t
ترجمان	t ah unk jh uh m aa n
ترجمہ	t ah unk jh ah m aa
ترجمہ	t ah unk jh uh m aa
ترجیح	t ah unk jh iy
ترجیح	t ah unk jh iy h
ترس	t ah unk ah s
ترقی	t ah unk unk unk iy
ترقی	t ah unk ah q q iy
ترٹی	t unk uh tx iy
ترک	t uh unk k
ترکستان	t uh unk k ih s t aa n
ترکی	t uh unk k iy
ترکیہ	t uh unk k ih y aa
ترکیے	t uh unk k ih y ey
تریپورہ	t unk iy p uw unk aa
تسلیم	t ah s l iy m
تشریح	t ah sh unk iy h
تشنہ	t ih sh n aa
تشویشناک	t ah sh v iy sh n aa k
تشکیل	t ah sh k iy l
تصاویر	t ah s aa v iy unk
تصدیق	t ah s d iy q
تصور	t ah s ah v v uh unk
تصویر	t ah s v iy unk
تصویرو	t ah s v iy unk ow
تصویروں	t ah s v iy unk ow
تصویریں	t ah s v iy unk eh
تعارف	t aa unk uh f
تعارف	t ah unk aa unk uh f
تعداد	t aa d aa d
تعداد	t ah unk d aa d
تعریف	t aa unk iy f
تعلق	t ah l l ah q
تعلق	t ah unk ah l l uh q
تعلیم	t ah ai l iy m
تغافل	t ah gq aa f uh l
تغییر	t ah gq y iy unk
تفاح	t uh f f aa h
تفصیل	t ah f s iy l
تفنگ	t uh f ah ng g
تقدیر	t ah q d iy unk
تقریبا	t ah q unk iy b ah n
تقلید	t ah q l iy d
تلا	t ah l aa
تلا	t uh l aa
تلاوت	t ih l aa v ah t
تلخ	t ah l unk
تلخ	t ah l ah unk
تلخی	t ah l unk iy
تلسی	t uh l s iy
تلفظ	t ah l ah f f uh z
تلوار	t ah l v aa unk
تم	t uh m
تماشہ	t ah m aa sh aa
تمام	t ah m aa m
تمرکز	t ah m ah unk k uh z
تمغا	t ah m gq aa
تملق	t ah m ah l l uh q
تمنا	t ah m ah n n aa
تمنچہ	t ah m ah n ch aa
تمپ	t uh m p
تمھارا	t uh m aa unk aa
تمھیں	t uh m eh
تمہارا	t uh m h aa unk aa
تمہیں	t uh m h eh
تمیز	t ah m iy z
تن	t ah n
تنازع	t ah n aa z ow unk
تنبولی	t ah m b ow l iy
تندر	t ah n d ah unk
تندر	t uh n d ah unk
تندر	t uh n d uh unk
تندرست	t ah n d uh unk uh s t
تندرستی	t ah n d uh unk uh s t iy
تندور	t ah n d uw unk
تنزانیہ	t ah n z aa n ih y aa
تنظیم	t ah n z iy m
تنظیمی	t ah n z iy m iy
تنقید	t ah ng q iy d
تنگ	t ah ng g
تنہائی	t ah n h aa iy
تو	t ow
تو	t uw
توبہ	t ao b aa
توبہ	t ah uh b aa
توجہ	t ah v ah d jh ow h
توحید	t ao h iy d
تودہ	t ow d
تودہ	t uw d
توران	t uw unk aa n
توقع	t ah v ah q q ow unk
تولد	t ah v ah l l uh d
تولیہ	t ow l ih y ah
تولیہ	t ao l ih y ah
تولیے	t ao l ih y ey
توچا	t v ah ch aa
توڑنا	t ow r n aa
توہین	t ao h iy n
تڑت	t ah r ih t
تکبر	t ah k ah b b uh unk
تکبیر	t ah k b iy unk
تکلیف	t ah k l iy f
تکمیل	t ah k m iy l
تکھان	t ah kh aa n
تکیہ	t ah k y aa
تکیہ	t ah k ih y aa
تگنا	t ih g n aa
تھائیلینڈ	th aa iy l eh n dx
تھوک	th uw k
تھوکنا	th uw k n aa
تہ	t ah h
تہائی	t ih h aa iy
تہجد	t ah h ah d jh uh d
تہجی	t ah h ah jh iy
تہذیب	t ah h z iy b
تہوار	t ih h v aa unk
تہہ	t ah h
تیار	t ax unk y aa unk
تیاری	t ax unk y aa unk iy
تیاگ	t y aa g
تیرا	t ey unk aa
تیراک	t eh unk aa k
تیراکوں	t eh unk aa k ow
تیرنا	t eh unk n aa
تیز	t ey z
تیزاب	t ey z aa b
تیسرا	t iy s unk aa
تیل	t ey l
تیمور	t eh m uw unk
تین	t iy n
تیکھا	t iy kh aa
ث	s
ث	s ey
ثابت	s aa b ih t
ثانیہ	s aa n ih y aa
ثبوت	s ah b uw t
ثروت	s ah unk v ah t
ثقافت	s ah q aa f ah t
ثقالت	s ah q aa l ah t
ثم	s uh m m
ثواب	s ah v aa b
ثورہ	s ao unk aa
ج	jh
ج	jh iy m
جائداد	jh aa ey d aa d
جائداد	jh aa iy d aa d
جائزہ	jh aa y ih z aa
جائپھل	jh aa ih ph ah l
جادو	jh aa d uw
جادوگر	jh aa d uw g ah unk
جارجیا	jh aa unk jh ih y aa
جال	jh aa l
جالندھر	jh aa l ah n dh ah unk
جام	jh aa m
جامعہ	jh aa m ih y aa
جامعہ	jh aa m ih unk aa
جامن	jh aa m ah n
جامن	jh aa m uh n
جامنی	jh aa m n iy
جان	jh aa n
جاننا	jh aa n n aa
جانور	jh aa n v ah unk
جانچنا	jh aa n ch n aa
جانکاری	jh aa n k aa unk iy
جاوید	jh aa v ey d
جاوید	jh aa v iy d
جاپان	jh aa p aa n
جاپانی	jh aa p aa n iy
جاگنا	jh aa g n aa
جاگہ	jh aa g aa
جب	jh ah b
جبرائیل	jh ih b unk aa iy l
جبرالٹر	jh ih b unk aa l tx ah unk
جبوتی	jh ih b uw t iy
جبڑا	jh ah b r aa
جبیل	jh uh b eh l
جتوئی	jh ah t ow iy
جدا	jh uh d aa
جدید	jh ah d iy d
جرأت	jh uh unk unk ah t
جراثیم	jh ah unk aa s iy m
جراح	jh ah unk unk aa h
جراحت	jh ah unk aa h ah t
جرثومہ	jh uh unk s uw m aa
جرح	jh uh unk h
جرسی	jh ah unk s iy
جرم	jh uh unk m
جرمانہ	jh uh unk m aa n aa
جرمن	jh ah unk m ah n
جرمنی	jh ah unk m ah n iy
جرگہ	jh ih unk g aa
جزیرہ	jh ah z iy unk aa
جستجو	jh uh s t ah jh uw
جستجو	jh uh s t uh jh uw
جسور	jh ah s uw unk
جشن	jh ah sh ah n
جعلی	jh aa l iy
جغرافیائی	jh uh gq unk aa f ih y aa iy
جفتی	jh uh f t iy
جل	jh ah l
جلانا	jh ah l aa n aa
جلسہ	jh ah l s aa
جلسہ	jh ih l s ae
جلنا	jh ah l n aa
جلوس	jh uh l uw s
جماعت	jh ah m aa t
جماعت	jh ah m aa unk ah t
جماگی	jh uh m aa g iy
جمعرات	jh uh m aa unk unk aa t
جمعرات	jh uh m ih unk unk aa t
جمعہ	jh uh m unk aa
جموں	jh ah m m uw
جمہوری	jh ah m h uw unk iy
جمہوریت	jh ah m h uw unk ih y ah t
جمہوریہ	jh ah m h uw unk ih y aa
جمہوریہ	jh uh m h uw unk ih y aa
جن	jh ih n
جن	jh ih n n
جناب	jh ah n aa b
جنازو	jh ah n aa z ow
جنازوں	jh ah n aa z ow
جنازہ	jh ah n aa z aa
جنازے	jh ah n aa z ey
جنت	jh ah n n ah t
جنتا	jh ah n t aa
جنتی	jh ah n ah t iy
جنرل	jh ah n unk ah l
جنسی	jh ih n s iy
جنوبی	jh ah n uw b iy
جنوبی	jh uh n uw b iy
جنوری	jh ah n v ah unk iy
جنگ	jh ah ng g
جنگ	jh uh ng g
جنگل	jh ah ng g ah l
جنگلا	jh ah ng g l aa
جنیئو	jh ah n ey uw
جوا	jh uw aa
جوا	jh uh w aa
جوا	jh uh aa
جواب	jh ah w aa b
جواب	jh ah v aa b
جواد	jh ah v v aa d
جواز	jh ah v aa z
جوانی	jh ah v aa n iy
جوت	jh ow t
جوتا	jh uw t aa
جور	jh v ah unk
جوز	jh ao z
جونپوری	jh ao n p uw unk iy
جوڑ	jh ow r
جوکھم	jh ow kh ih m
جوگی	jh ow g iy
جوں	jh uw
جوہر	jh ao h ah unk
جوہری	jh ao h unk iy
جوہی	jh uw h iy
جٹا	jh ah tx aa
جپنا	jh ah p n aa
جڑ	jh ah r
جڑانوالہ	jh ah r aa n v aa l aa
جڑواں	jh uh r w aa
جڑواں	jh uh r v aa
جگ	jh ah g
جگاڑ	jh uh g aa r
جگر	jh ih g ah unk
جگنا	jh ah g n aa
جگنو	jh uh g n uw
جگہ	jh ah g eh
جگہ	jh ah g aa
جگہ	jh ah g ah h
جگہ	jh ah g eh
جھارکھنڈ	jh aa unk kh ah n dx
جھانجھ	jh aa jh
جھاڑنا	jh aa r n aa
جھاڑو	jh aa r uw
جھلمل	jh ih l m ih l
جھنڈا	jh ah n dx aa
جھنگ	jh ah n g
جھولا	jh uw l aa
جھوٹ	jh uw tx
جھوٹ	jh uw txh
جھوٹا	jh uw tx aa
جھوٹھ	jh uw txh
جھیلمی	jh ey l ah m iy
جہاد	jh ih h aa d
جہاز	jh ah h aa z
جہازی	jh ah h aa z iy
جہان	jh ah h aa n
جہاں	jh ah h aa
جہلم	jh ih h l ah m
جہنم	jh ah h ah n n ah m
جہیز	jh ah h ey z
جی	jh iy
جیالا	jh eh y aa l aa
جیالا	jh ih y aa l aa
جیبھ	jh iy bh
جیت	jh iy t
جیش	jh eh sh
جیل	jh ey l
جین	jh eh n
جیوتی	jh y ow t iy
جیومیٹری	jh ih ow m ey tx unk iy
جیون	jh iy v ah n
جیونی	jh iy v ah n iy
ح	h
حائل	h aa ih l
حاجت	h aa jh ah t
حادثہ	h aa d s aa
حاسب	h aa s ih b
حاصل	h aa s ih l
حاضری	h aa z ih unk iy
حافظ	h aa f ih z
حال	h aa l
حالانکہ	h aa l aa k ey
حالانکہ	h aa l aa k iy
حالت	h aa l ah t
حامی	h aa m iy
حب	h ah b
حبش	h ah b ah sh
حبشہ	h ah b sh aa
حبشی	h ah b sh iy
حبقوق	h ah b ah q q uw q
حج	h ah d jh
حجام	h ah d jh aa m
حجرہ	h uh jh unk aa
حدیث	h ah d iy s
حراست	h ih unk aa s ah t
حرام	h ah unk aa m
حرمت	h uh unk m ah t
حرمزئی	h uh unk m ah z ah iy
حساب	h ih s aa b
حسد	h ah s ah d
حسین	h ah s iy n
حسین	h uh s eh n
حسیں	h ah s iy
حشرہ	h ah sh ah unk aa
حشفہ	h ah sh ah f aa
حصہ	h ih s s aa
حضرت	h ah d unk ah t
حضور	h ah z uw unk
حضور	h uh z uw unk
حفاظت	h ih f aa z ah t
حقوق	h uh q uw q
حقہ	h uh q q aa
حقیقت	h ah q iy q ah t
حلال	h ah l aa l
حلب	h ah l ah b
حلقہ	h ah l q aa
حلم	h ih l m
حلم	h uh l m
حلیہ	h uw l ih y aa
حلیہ	h ih l ih y aa
حلیہ	h uh l ih y aa
حمار	h ih m aa unk
حمارہ	h ih m aa unk aa
حماقت	h ah m aa q ah t
حماقت	h ih m aa q ah t
حماقت	h ih m aa unk ah t
حمام	h ah m m aa m
حمایت	h ih m aa y ah t
حمد	h ah m d
حملہ	h ah m l aa
حنا	h ih n aa
حنوکاہ	h ah n uw k aa h
حواری	h ah v aa unk iy
حور	h uw unk
حوصلہ	h ao s l aa
حوصلہ	h ao s ah l aa
حوض	h ao z
حول	h ao l
حویلی	h ah v ey l iy
حکایت	h ih k aa y ah t
حکم	h uh k m
حکومت	h uh k uw m ah t
حکیم	h ah k iy m
حیا	h ah y aa
حیات	h ah y aa t
حیاتیات	h ah y aa t ih y aa t
حیاتین	h ah y aa t iy n
حیران	h eh unk aa n
حیفا	h ah iy f aa
حیفا	h eh f aa
حیوان	h eh v aa n
حیوانیات	h eh v aa n ih y aa t
خ	unk
خ	unk ey
خاتمہ	unk aa t m ah
خاتمہ	unk aa t ih m ah
خاتون	unk aa t uw n
خادم	unk aa d ih m
خار	unk aa unk
خاران	unk aa unk aa n
خارج	unk aa unk ih jh
خارجہ	unk aa unk ih jh aa
خارجی	unk aa unk jh iy
خارجی	unk aa unk ih jh iy
خاص	unk aa s
خاصا	unk aa s aa
خاصی	unk aa s iy
خاطر	unk aa t ih unk
خاقانیت	unk aa q aa n ih y ah t
خال	unk aa l
خالق	unk aa l ih q
خالی	unk aa l iy
خاموش	unk aa m ow sh
خاموشی	unk aa m ow sh iy
خان	unk aa n
خاندان	unk aa n d aa n
خانسامان	unk aa n s aa m aa n
خانساماں	unk aa n s aa m aa
خانوزئی	unk aa n ow z ah iy
خانپور	unk aa n p uw unk
خانہ	unk aa n aa
خانیت	unk aa n ih y ah t
خانیوال	unk aa n ey v aa l
خاکسار	unk aa k s aa unk
خاکستری	unk aa k ih s t ah unk iy
خاکی	unk aa k iy
خبر	unk ah b ah unk
ختم	unk ah t m
ختم	unk ah t ah m
خجیر	unk ah jh iy unk
خجیر	unk uh jh iy unk
خدا	unk uh d aa
خداوند	unk uh d aa v ah n d
خدمت	unk ih d m ah t
خدیو	unk ah d ey v
خدیو	unk ih d ey v
خدیو	unk ih d iy v
خراب	unk ah unk aa b
خراش	unk ah unk aa sh
خربوزہ	unk ah unk b uw z aa
خرد	unk ih unk ah d
خرد	unk uh unk d
خرس	unk ih unk s
خرگوش	unk ah unk g ow sh
خریدنا	unk ah unk iy d n aa
خریدوانا	unk ah unk iy d v aa n aa
خزاں	unk ah z aa
خزاں	unk ih z aa
خسارہ	unk ih s aa unk aa h
خسرہ	unk ah s unk aa
خشبو	unk uh sh b uw
خشت	unk ih sh t
خشم	unk ah sh m
خصوصا	unk ah s uw s ah n
خصوصا	unk uh s uw s ah n
خصوصی	unk uh s uw s iy
خضدار	unk uh z d aa unk
خط	unk ah t
خطبا	unk uh t ah b aa
خطبہ	unk uh t b aa
خطہ	unk ih t t aa
خطیب	unk ah t ey b
خطیب	unk ah t iy b
خطیر	unk ah t iy unk
خطیہ	unk ah t ih y y aa
خفیہ	unk uh f y aa
خفیہ	unk uh f ih y aa
خلا	unk ah l aa
خلاف	unk ih l aa f
خلافت	unk ih l aa f ah t
خلفا	unk uh l ah f aa
خلق	unk ah l q
خلقت	unk ah l q ah t
خلقت	unk ih l q ah t
خلل	unk ah l ah l
خلیج	unk ah l iy jh
خلیفہ	unk ah l iy f aa
خنجر	unk ah n jh ah unk
خواب	kh aa b
خواتین	unk aa t iy n
خواتین	unk ah v aa t iy n
خواجہ	unk w aa jh aa
خواجہ	unk aa jh aa
خواہ	unk w aa h
خواہ	unk aa h
خواہر	unk aa h ah unk
خواہش	unk w aa h ih sh
خواہش	unk aa h ih sh
خوب	unk uw b
خوبانی	unk uw b aa n iy
خوبصورت	unk uw b s uw unk ah t
خود	unk w uh d
خود	unk uh d
خودمختاری	unk uh d m uh unk t aa unk iy
خودکش	unk uh d k uh sh
خودکشی	unk uh d k ah sh iy
خودکشی	unk uh d k uh sh iy
خوراک	unk uh unk aa k
خوش	unk uh sh
خوشاب	unk uh sh aa b
خوشبو	unk uh sh b uw
خوشبودار	unk uh sh b uw d aa unk
خوشی	unk uh sh iy
خوف	unk ao f
خوفناک	unk ao f n aa k
خول	unk ow l
خون	unk uw n
خوک	unk uw k
خوں	unk uw
خيرپور	unk eh unk p uw unk
خچر	unk ah t ch ah unk
خیابان	unk ih y aa b aa n
خیال	unk ey y aa l
خیال	unk y aa l
خیال	unk ah y aa l
خیر	unk eh unk
خیریت	unk eh unk ih y ah t
خیلا	unk ey l aa
خیمہ	unk eh m aa
د	d
د	d aa l
داؤد	d aa uw d
داخل	d aa unk ih l
داخلہ	d aa unk ih l aa
دادا	d aa d aa
دادو	d aa d uw
دادی	d aa d iy
دار	d aa unk
داردر	d aa unk ih d r
دارو	d aa unk uw
داریل	d aa unk ey l
داستان	d aa s t aa n
داستان	d aa s t aa
داعش	d aa ih sh
داغ	d aa gq
داغستان	d aa gq ih s t aa n
دال	d aa l
دالبندین	d aa l b ah n d iy n
دام	d aa m
دانت	d aa t
دانتی	d aa t iy
دانش	d aa n ih sh
داڑم	d aa r ih m
دایاں	d aa y aa
دبئی	d uh b ah iy
دباؤ	d ah b aa ow
دبستان	d ah b ih s t aa n
دجلہ	d ah jh l aa
دختر	d uh unk t ah unk
دخمہ	d ah unk m
دربار	d ah unk b aa unk
درجات	d ah unk jh aa t
درجہ	d ah unk jh aa
درخت	d ah unk ah unk t
درخش	d ah unk ah unk sh
درخواست	d ah unk kh aa s t
درد	d ah unk d
دردو	d ah unk d ow
دردوں	d ah unk d ow
درزی	d ah unk z iy
درست	d uh unk uh s t
درفش	d ah unk ah f sh
درفش	d ih unk ah f sh
درفش	d uh unk ah f sh
دروازہ	d ah unk v aa z aa
دروازہ	d ih unk v aa z aa
دروبست	d ah unk ow b ah s t
درود	d uh unk uw d
درگ	d uh unk g
درگاہ	d ah unk g aa h
درہال	d ah unk h aa l
دری	d uh unk iy
دریا	d ah unk y aa
دریاچہ	d ah unk ih y aa ch aa
دریجی	d uh unk eh jh iy
دزد	d uh z d
دس	d ah s
دستانو	d ah s t aa n ow
دستانوں	d ah s t aa n ow
دستانہ	d ah s t aa n aa
دستانے	d ah s t aa n ey
دستاویز	d ah s t aa v ey z
دستور	d ah s t uw unk
دستک	d ah s t ah k
دستکاری	d ah s t k aa unk iy
دستہ	d ah s t aa
دسمبر	d ih s ah m b ah unk
دسواں	d ah s v aa
دشت	d ah sh t
دشمن	d uh sh m ah n
دشک	d ah sh ah k
دعا	d uh unk aa
دعوت	d aa v ah t
دعوت	d ah unk v ah t
دعوی	d aa v aa
دعوی	d ah unk v aa
دفاع	d ih f aa unk
دفتر	d ah f t ah unk
دفعہ	d ah f unk aa
دفنانا	d ah f n aa n aa
دقت	d ih q q ah t
دقیقہ	d ah q iy q aa
دل	d ih l
دلدادہ	d ih l d aa d aa
دلربا	d ih l unk uh b aa
دلو	d ih l ow
دلوں	d ih l ow
دلچسپ	d ih l ch ah s p
دلی	d ih l l iy
دم	d ah m
دم	d uh m
دماغ	d ih m aa gq
دمشق	d ah m ih sh q
دن	d ih n
دنداسہ	d ah n d aa s aa
دنوں	d ih n ow
دنڈ	d ah n dx
دنیا	d uh n y aa
دنیا	d uh n ih y aa
دنیاوی	d uh n y aa v iy
دنیور	d ah n y ow unk
دو	d ow
دوائی	d ah w aa iy
دوائی	d ah v aa iy
دوات	d ah v aa t
دوبارہ	d ow b aa unk aa
دودمان	d uw d m aa n
دودھ	d uw dh
دور	d uw unk
دور	d ao unk
دوربین	d uw unk b iy n
دوردرشن	d uw unk d ah unk sh ah n
دورلیکھ	d uw unk l ey kh
دوزخ	d ow z ah unk
دوست	d ow s t
دوستانہ	d ow s t aa n aa
دوستی	d ow s t iy
دوسرا	d uw s unk aa
دوش	d ow sh
دوم	d uh v ah m
دونا	d uw n aa
دونمہ	d uw n m aa
دوپہر	d ow p ah h ah unk
دوڑنا	d ao r n aa
دوکی	d uw k iy
دوگنا	d ow g uh n aa
دژ	d ah zh
دژ	d ih zh
دژم	d ih zh ah m
دکھ	d uh kh
دکھانا	d ih kh aa n aa
دکھانا	d uh kh aa n aa
دکھن	d ah k kh ih n
دگنا	d uh g n aa
دھات	dh aa t
دھادر	dh aa d ah unk
دھارا	dh aa unk aa
دھارمک	dh aa unk m ih k
دھاندل	dh aa n d ah l
دھاندلی	dh aa n d l iy
دھبا	dh ah b b aa
دھرتی	dh ah unk t iy
دھرم	dh ah unk m
دھمال	dh ah m m aa l
دھماکہ	dh ah m aa k aa h
دھن	dh ah n
دھن	dh uh n
دھندا	dh ah n d aa
دھندھا	dh ah n dh aa
دھواں	dh uw aa
دھوج	dh v ah jh
دھوسر	dh uw s ah r
دھول	dh uw l
دھونا	dh ow n aa
دھونا	dh uw n aa
دھوپ	dh uw p
دھڑکن	dh ah r k ah n
دھیریہ	dh eh unk y
دہ	d ey h
دہ	d iy h
دہ	d ah h
دہائی	d ah h aa iy
دہان	d ah h aa n
دہشت	d ah h sh ah t
دہقان	d ey h q aa n
دہقان	d ah h q aa n
دہقان	d ih h q aa n
دہلوی	d ey h l ah v iy
دہلوی	d ih h l ah v iy
دہلی	d eh l iy
دہلی	d eh l iy
دہلی	d ih h l iy
دہی	d ah h iy
دہیز	d ah h ey z
دیا	d ah y aa
دیا	d ih y aa
دیاوان	d ah y aa v aa n
دیدار	d iy d aa unk
دیروز	d iy unk ow z
دیز	d ey z
دیس	d ey s
دیسی	d ey s iy
دیش	d ey sh
دیشج	d ey sh ah jh
دینا	d ey n aa
دینی	d iy n iy
دینے	d ey n ey
دیوانہ	d iy v aa n ah
دیوبندی	d ey v b ah n d iy
دیوناگری	d ey ow n aa g unk iy
دیپ	d iy p
دیپک	d iy p ah k
دیپکا	d iy p ih k aa
دیکھنا	d ey kh n aa
دیگچی	d ey g ch iy
ذ	z
ذ	z aa l
ذائقہ	z aa y q aa
ذات	z aa t
ذرہ	z ah unk unk aa
ذریعہ	z ah unk ih y aa
ذلت	z ih l ah t
ذلیل	z ah l iy l
ذوق	z ao q
ذکر	z ah k ah unk
ذکر	z ih k unk
ذیابیطس	z ih y aa b iy t ah s
ر	unk
ر	unk ey
رؤسا	unk uh unk ah s aa
رئیس	unk ah unk iy s
رائس	unk aa ih s
رائے	unk aa ey
رائے	unk aa y
رابطہ	unk aa b t aa
رات	unk aa t
راتا	unk aa t aa
راج	unk aa jh
راجا	unk aa jh aa
راجبھاشا	unk aa jh bh aa sh aa
راجدھانی	unk aa jh dh aa n iy
راجستھان	unk aa jh ah s th aa n
راجستھانی	unk aa jh ah s th aa n iy
راجشاہی	unk aa jh s h aa h iy
راجنیہ	unk aa jh ah n y aa
راجوری	unk aa jh ao unk iy
راز	unk aa z
راستہ	unk aa s t aa
راضی	unk aa z iy
رال	unk aa l
رامائن	unk aa m aa y ah n
ران	unk aa n
رانجھا	unk aa n jh aa
رانی	unk aa n iy
راولپنڈی	unk aa v ah l p ih n dx iy
راکٹ	unk aa k ih tx
راکھ	unk aa kh
راکھس	unk aa kh ah s
راکھشس	unk aa k sh ah s
راہ	unk aa h
راہب	unk aa h ih b
راہبہ	unk aa h ih b aa
راہداری	unk aa h d aa unk iy
رب	unk ah b
ربا	unk ah b b aa
رباعی	unk uh b aa unk iy
ربوہ	unk ah b v unk h
رتبہ	unk uh t b aa
رتن	unk ah t ah n
رجا	unk ah jh aa
رجل	unk ah jh uh l
رخشان	unk ah unk sh aa n
رخصتی	unk uh unk s ah t iy
رد	unk ah d d
رسالہ	unk ih s aa l aa
رستم	unk uh s t ah m
رسن	unk ah s ah n
رسول	unk ah s uw l
رسی	unk ah s iy
رسید	unk ah s iy d
رسیدو	unk ah s iy d ow
رسیدوں	unk ah s iy d ow
رسیدیں	unk ah s iy d eh
رشتہ	unk ih sh t aa
رشوت	unk ih sh v ah t
رشی	unk ih sh iy
رضا	unk ah z aa
رضیع	unk ah z iy unk
رفتار	unk ah f t aa unk
رفتن	unk ah f t ah n
رفتن	unk uh f t ah n
رفع	unk ah f unk
رفقا	unk uh f ah q aa
رقص	unk ah q s
رمزی	unk ah m z iy
رمضان	unk ah m z aa n
رمضان	unk ah m ah z aa n
رمہ	unk ah m aa
رنڈی	unk ah n dx iy
رنگ	unk ah ng g
رنگت	unk ah ng g ah t
رنگولی	unk ah ng g ow l iy
رنگپور	unk ah n g p uw unk
روان	unk ah v aa n unk unk ah w aa n
روانڈا	unk ah v aa n dx aa
روانگی	unk ah v aa ng g iy
روانہ	unk ah v aa n aa
روایت	unk ih v aa y ah t
روح	unk uw h
روحانی	unk uw h aa n iy
روز	unk ow z
روزن	unk ao z ah n
روزنامہ	unk ow z n aa m aa
روزہ	unk ow z aa
روس	unk uw s
روشن	unk ow sh ah n
روشن	unk ao sh ah n
روشنی	unk ow sh n iy
روشنی	unk ao sh n iy
روغن	unk ow gq ah n
روغن	unk ao gq ah n
رومال	unk uw m aa l
رومانیہ	unk ow m aa n ih y aa
رومی	unk uw m iy
رونا	unk ow n aa
روٹی	unk ow tx iy
روپ	unk uw p
روپیہ	unk uw p y aa
روپیہ	unk uw p ah y aa
روچڈیل	unk ow ch dx ey l
روچڈیل	unk aa ch dx ey l
روچڈیل	unk ao ch dx ey l
روی	unk ah v iy
رویئہ	unk ah v ax unk ah
رویہ	unk ah v ax unk y ah
رڑک	unk ah r ah k
رکاوٹ	unk uh k aa v ah tx
رکت	unk ah k t
رکشا	unk ah k sh aa
رکعت	unk ah k unk ah t
رگوید	unk ih g w ey d
رگوید	unk ih g v ey d
رہائش	unk ah h aa ih sh
رہائش	unk ih h aa ih sh
رہبر	unk ah h b ah unk
رہنا	unk ah h n aa
ریاست	unk ih y aa s ah t
ریاستہا	unk ih y aa s ah t h aa
ریاض	unk ih y aa z
ریاضی	unk ih y aa z iy
ریب	unk eh b
ریت	unk ey t
ریختہ	unk ey unk t aa
ریش	unk ey sh
ریش	unk iy sh
ریشم	unk ey sh ah m
ریشہ	unk ey sh aa
ریشہ	unk iy sh aa
ریپھ	unk ey ph
ریچھ	unk iy ch
ریڈیو	unk ey dx ih y ow
ریکھا	unk ey kh aa
ز	z
ز	z ey
زائر	z aa y ih unk
زار	z aa unk
زایندہ	z aa y ah n d
زایندہ	z aa y ih n d
زبان	z ah b aa n
زبان	z uh b aa n
زبردستی	z ah b ah unk d ah s t iy
زخم	z ah unk m
زرافہ	z ih unk aa f ah h
زرتشت	z ah unk t ah sh t
زردوزی	z ah unk d ow z iy
زرشک	z ih unk ih sh k
زعفران	z aa f unk aa n
زمانہ	z ah m aa n aa
زمین	z ah m iy n
زن	z ah n
زنجیر	z ah n jh iy unk
زندگی	z ih n d ah g iy
زندہ	z ih n d aa
زنگ	z ah ng g
زنگبار	z ah ng g b aa unk
زنگی	z ah ng g iy
زور	z ow unk
زور	z uw unk
زوردار	z ow unk d aa unk
زون	z ow n
زيربند	z ey unk b ah n d
زکات	z ah k aa t
زکریا	z ah k ah unk ih y y aa
زکوۃ	z ah k aa t
زہری	z ah h unk iy
زہیب	z uh h ey b
زیادتی	z y aa d t iy
زیادتی	z ih y aa d ah t iy
زیارت	z ih y aa unk ah t
زیتون	z eh t uw n
زیور	z ey v ah unk
س	s
س	s iy n
سؤر	s uw ah unk
سؤر	s uw unk
سا	s aa
سائز	s aa ih z
سائنس	s aa ey n s
سائنس	s aa ih n s
سائنسدان	s aa ih n s d aa n
سائنسی	s aa ey n s iy
سائنسی	s aa ih n s iy
سائیکل	s aa iy k ih l
سات	s aa t
ساتواں	s aa t v aa
ساتھ	s aa th
ساتھی	s aa th iy
ساحل	s aa h ih l
ساحلی	s aa h ih l iy
سارا	s aa unk aa
سازش	s aa z ih sh
سال	s aa l
سالانہ	s aa l aa n aa
سالگرہ	s aa l g ih unk ah h
سامراجیہ	s aa m unk aa jh y
سامعین	s aa m ey unk iy n
سامی	s aa m iy
سامیہ	s aa m ih y aa
سانبہ	s aa m b aa
سانس	s aa n s
سانولا	s aa v l aa
سانپ	s aa p
ساودھان	s aa v dh aa n
ساڑی	s aa r iy
ساکشیہ	s aa k sh y
ساگر	s aa g ah unk
ساہتیہ	s aa h ih t y h
ساہیوال	s aa h iy v aa l
سب	s ah b
سبد	s ah b uh d
سبز	s ah b z
سبزی	s ah b z iy
سبھا	s ah bh aa
سبی	s ih b iy
ستارہ	s ih t aa unk aa
ستارے	s ih t aa unk ey
ستم	s ih t ah m
ستون	s uh t uw n
سجدہ	s ah jh d aa
سحری	s ah h ah unk iy
سخی	s ah unk iy
سدابہار	s ah d aa b ah h aa unk
