استأيك	unk s t aa unk y aa k aa
استئجار	m uw unk aa k aa m aa
استئمارة	unk s t unk unk m aa r aa
استئناف	unk s t unk unk n aa f
استام	unk s t aa m aa
استباح	unk s t aa b aa unk aa
استبان	unk s t aa b aa n aa
استبحر	unk s t aa b unk aa r aa
استبد	unk s t aa b aa d d aa
استبداد	unk s t unk b d aa d
استبدع	unk s t aa b d aa ai aa
استبرأ	unk s t aa b r aa unk aa
استبصر	unk s t aa b ss aa r aa
استبق	unk s t aa b aa q aa
استبقى	unk s t aa b q aa
استثمار	unk s t unk th m aa r
استثناء	unk s t unk th n aa unk
استثنائي	unk s t unk th n aa unk unk y y
استجاب	unk s t aa jh aa b aa
استجار	unk s t aa jh aa r aa
استجمام	unk s t unk jh m aa m
استجهل	unk s t aa jh hh aa l aa
استحال	unk s t aa unk aa l aa
استحالة	unk s t unk unk aa l aa
استحجب	unk s t aa unk jh aa b aa
استحصال	unk s t unk unk ss aa l
استحصل	unk s t aa unk ss aa l aa
استحضار	unk s t unk unk dh2 aa r
استحضر	unk s t aa unk dh2 aa r aa
استحق	unk s t aa unk aa q q aa
استحكام	unk s t unk unk k aa m
استحم	unk s t aa unk aa m m aa
استحوذ	unk s t aa unk w aa dh aa
استحيا	unk s t aa unk y aa
استخبار	unk s t unk unk b aa r
استخدام	unk s t unk unk d aa m
استخدم	unk s t aa unk d aa m aa
استخرج	unk s t aa unk r aa jh aa
استخف	unk s t aa unk aa f f aa
استدرك	unk s t aa d r aa k aa
استدعاء	unk s t unk d ai aa unk
استدعى	unk s t aa d ai aa
استدل	unk s t aa d aa l l aa
استذم	unk s t aa dh aa m m aa
استذمى	unk s t aa dh m aa
استذهن	unk s t aa dh hh aa n aa
استرأف	unk s t aa r unk aa f aa
استرأل	unk s t aa r unk aa l aa
استرأى	unk s t aa r unk aa
استراب	unk s t aa r aa b aa
استراث	unk s t aa r aa th aa
استراحة	unk s t unk r aa unk aa
استرجع	unk s t aa r jh aa ai aa
استرحم	unk s t aa r aa unk m aa
استرخاء	unk s t unk r unk aa unk
استرضى	unk s t aa r dh2 aa
استرفد	unk s t aa r f aa d aa
استزار	unk s t aa z aa r aa
استسقاء	unk s t unk s q aa unk
استسقى	unk s t aa s q aa
استسلم	unk s t aa s l aa m aa
استسمح	unk s t aa s m aa unk aa
استشار	unk s t aa sh aa r aa
استشارة	unk s t unk sh aa r aa
استشب	unk s t aa sh aa b b aa
استشراق	unk s t unk sh r aa q
استشرق	unk s t aa sh r aa q aa
استشفى	unk s t aa sh f aa
استشكل	unk s t aa sh k aa l aa
استصبر	unk s t aa ss b aa r aa
استصح	unk s t aa ss aa unk unk aa
استصرخ	unk s t aa ss r aa unk aa
استضاء	unk s t aa dh2 aa unk aa
استضاف	unk s t aa dh2 aa f aa
استطار	unk s t aa t aa r aa
استطبق	unk s t aa t b aa q aa
استطرد	unk s t aa t r aa d aa
استطلاع	unk s t unk t l aa ai
استطلع	unk s t aa t l aa ai aa
استعاذ	unk s t aa ai aa dh aa
استعار	unk s t aa ai aa r aa
استعارة	unk s t unk ai aa r aa
استعاض	unk s t aa ai aa dh2 aa
استعان	unk s t aa ai aa n aa
استعانة	unk s t unk ai aa n aa
استعبد	unk s t aa ai b aa d aa
استعجال	unk s t unk ai jh aa l
استعجل	unk s t aa ai jh aa l aa
استعداد	unk s t unk ai d aa d
استعذى	unk s t aa ai dh aa
استعرب	unk s t aa ai r aa b aa
استعصاء	unk s t unk ai ss aa unk
استعصم	unk s t aa ai ss aa m aa
استعط	unk s t aa ai aa t aa
استعطر	unk s t aa ai t aa r aa
استعطف	unk s t aa ai t aa f aa
استعظم	unk s t aa ai dh2 aa m aa
استعفاء	unk s t unk ai f aa unk
استعفى	unk s t aa ai f aa
استعمار	unk s t unk ai m aa r
استعمال	unk s t unk ai m aa l
استعمر	unk s t aa ai m aa r aa
استعمل	unk s t aa ai m aa l aa
استعيا	unk s t aa ai y aa
استغاث	unk s t aa gq aa th aa
استغرق	unk s t aa gq r aa q aa
استغفار	unk s t unk gq f aa r
استغفر	unk s t aa gq f aa r aa
استغل	unk s t aa gq aa l l aa
استغنى	unk s t aa gq n aa
استفاد	unk s t aa f aa d aa
استفادة	unk s t unk f aa d aa
استفاض	unk s t aa f aa dh2 aa
استفاق	unk s t aa f aa q aa
استفتاء	unk s t unk f t aa unk
استفتى	unk s t aa f t aa
استفراغ	unk s t unk f r aa gq
استفرغ	unk s t aa f r aa gq aa
استفز	unk s t aa f aa z z aa
استفزاز	unk s t unk f z aa z
استفسار	unk s t unk f s aa r
استفسر	unk s t aa f s aa r aa
استفهام	unk s t unk f hh aa m
استفهامي	unk s t unk f hh aa m unk y y
استقاء	unk s t aa q aa unk aa
استقاء	unk s t unk q aa unk
استقامة	unk s t unk q aa m aa
استقبال	unk s t unk q b aa l
استقبال	s t unk q b aa l
استقتل	unk s t aa q t aa l aa
استقدر	unk s t aa q d aa r aa
استقدس	unk s t aa q d aa s aa
استقدم	unk s t aa q d aa m aa
استقرار	unk s t unk q r aa r
استقرب	unk s t aa q r aa b aa
استقص	unk s t aa q aa ss ss aa
استقصى	unk s t aa q ss aa
استقضى	unk s t aa q dh2 aa
استقل	unk s t aa q aa l l aa
استقلال	unk s t unk q l aa l
استقلال	unk s t unk g l aa l
استقلال	s t unk q l aa l
استقلالية	unk s t unk q l aa l unk y y aa
استقى	unk s t aa q aa
استقيأ	unk s t aa q y aa unk aa
استكرى	unk s t aa k r aa
استكشاف	unk s t unk k sh aa f
استل	unk s t aa l l aa
استلذ	unk s t aa l aa dh dh aa
استلزم	unk s t aa l z aa m aa
استلف	unk s t aa l aa f aa
استلقى	unk s t aa l q aa
استمات	unk s t aa m aa t aa
استمارة	unk s t unk m aa r aa
استمتاع	unk s t unk m t aa ai
استمتع	unk s t aa m t aa ai aa
استمثال	unk s t unk m th aa l
استمجد	unk s t aa m jh aa d aa
استمد	unk s t aa m aa d d aa
استمر	unk s t aa m aa r r aa
استمرار	unk s t unk m r aa r
استمسك	unk s t aa m s aa k aa
استمع	unk s t aa m aa ai aa
استملاك	unk s t unk m l aa k
استمنى	unk s t aa m n aa
استناد	unk s t unk n aa d
استنبط	unk s t aa n b aa t
استنتاج	unk s t unk n t aa jh
استنجاء	unk s t unk n jh aa unk
استنجى	unk s t aa n jh aa
استنشق	unk s t aa n sh aa q aa
استنفاد	unk s t unk n f aa d
استنفد	unk s t aa n f aa d aa
استنفى	unk s t aa n f aa
استنقذ	unk s t aa n q aa dh aa
استنكر	unk s t aa n k aa r aa
استهجان	unk s t unk hh jh aa n
استهجن	unk s t aa hh jh aa n aa
استهدم	unk s t aa hh d aa m aa
استهزاء	unk s t unk hh z aa unk
استهلك	unk s t aa hh l aa k aa
استهوى	unk s t aa hh w aa
استواء	unk s t unk w aa unk
استوحش	unk s t aa w unk aa sh aa
استودع	unk s t aa w d aa ai aa
استوضح	unk s t aa w dh2 aa unk aa
استوطأ	unk s t aa w t aa unk aa
استوعب	unk s t aa w ai aa b aa
استوقف	unk s t aa w q aa f aa
استوقى	unk s t aa w q aa
استيعاب	unk s t iy ai aa b
استيفاء	unk s t iy f aa unk
استيقظ	unk s t aa y q aa dh2 aa
استيلاء	unk s t iy l aa unk
اسكتلندي	unk s k uw t l aa n d unk y y
اسم	unk s unk m
اسم	unk s m
اسم	uw s m uw
اشتأى	unk sh t aa unk aa
اشتاق	unk sh t aa q aa
اشتباك	unk sh t unk b aa k
اشتباه	unk sh t unk b aa hh
اشتبك	unk sh t aa b aa k aa
اشتد	unk sh t aa d d aa
اشتراك	unk sh t unk r aa k
اشتراكي	unk sh t unk r aa k unk y y
اشتراكية	unk sh t unk r aa k unk y y aa
اشترط	unk sh t aa r aa t aa
اشترى	unk sh t aa r aa
اشتغال	unk sh t unk gq aa l
اشتغل	unk sh t aa gq aa l aa
اشتق	unk sh t aa q q aa
اشتقاق	unk sh t unk q aa q
اشتم	unk sh t aa m m aa
اشتهاء	unk sh t unk hh aa unk
اشتهى	unk sh t aa hh aa
اشتوى	unk sh t aa w aa
اشتياق	unk sh t unk y aa q
اشمأز	unk sh m aa unk aa z z aa
اشمئزاز	unk sh m unk unk z aa z
اشهل	unk sh hh aa l l aa
اشهلال	unk sh hh unk l aa l
اصباح	unk ss b aa unk unk aa
اصحام	unk ss unk aa m m aa
اصطاد	unk ss t aa d aa
اصطام	unk ss t aa m aa
اصطب	unk ss t aa b b aa
اصطباغ	unk ss t unk b aa gq
اصطبغ	unk ss t aa b aa gq aa
اصطبن	unk ss t aa b aa n aa
اصطحب	unk ss t aa unk aa b aa
اصطخد	unk ss t aa unk aa d aa
اصطخم	unk ss t aa unk aa m aa
اصطدم	unk ss t aa d aa m aa
اصطفى	unk ss t aa f aa
اصطك	unk ss t aa k k aa
اصطلاح	unk ss t unk l aa unk
اصطلح	unk ss t aa l aa unk aa
اصطناعي	unk ss t unk n aa ai unk y y
اصطنع	unk ss t aa n aa ai aa
اصهاب	unk ss hh aa b b aa
اصهب	unk ss hh aa b b aa
اضطجع	unk dh2 t aa jh aa ai aa
اضطر	unk dh2 t aa r r aa
اضطراب	unk dh2 t unk r aa b
اضطرب	unk dh2 t aa r aa b aa
اضطهاد	unk dh2 t unk hh aa d
اضطهد	unk dh2 t aa hh aa d aa
اطرد	unk t t aa r aa d aa
اطرد	uw t r uw d
اطمأننا	unk unk t m aa unk n aa n n aa
اعتاد	unk ai t aa d aa
اعتاض	unk ai t aa dh2 aa
اعتبار	unk ai t unk b aa r
اعتبر	unk ai t aa b aa r aa
اعتداء	unk ai t unk d aa unk
اعتدال	unk ai t unk d aa l
اعتدل	unk ai t aa d aa l aa
اعتدى	unk ai t aa d aa
اعتذر	unk aa ai t aa dh unk r
اعتراض	unk ai t unk r aa dh2
اعتز	unk ai t aa z z aa
اعتزاز	unk ai t unk z aa z
اعتزام	unk ai t unk z aa m
اعتزل	unk ai t aa z aa l aa
اعتصم	unk ai t aa ss aa m aa
اعتطف	unk ai t aa t aa f aa
اعتقاد	unk ai t unk q aa d
اعتقادية	unk ai t unk q aa d unk y y aa
اعتقد	unk ai t aa q aa d aa
اعتقل	unk ai t aa q aa l aa
اعتل	unk ai t aa l l aa
اعتلاء	unk ai t unk l aa unk
اعتلى	unk ai t aa l aa
اعتماد	unk ai t unk m aa d
اعتمد	unk ai t aa m aa d aa
اعتنى	unk ai t aa n aa
اعوج	unk ai w aa jh jh aa
اغتاب	unk gq t aa b aa
اغتر	unk gq t aa r r aa
اغتصب	unk gq t aa ss aa b aa
اغتنم	unk gq t aa n aa m aa
اغتنى	unk gq t aa n aa
اغتياب	unk gq t unk y aa b
اغرورق	unk gq r aa w r aa q aa
اغلولب	unk gq l aa w l aa b aa
افتتاحية	unk f t unk t aa unk unk y y aa
افتتح	unk f t aa t aa unk aa
افتخر	unk f t aa unk aa r aa
افتدى	unk f t aa d aa
افتراض	unk f t unk r aa dh2
افتراضي	unk f t unk r aa dh2 unk y y
افتراع	unk f t unk r aa ai
افترض	unk f t aa r aa dh2 aa
افترق	unk f t aa r aa q aa
افترى	unk f t aa r aa
افتعال	unk n t unk dh2 aa m
افتقار	unk f t unk q aa r
افتقد	unk f t aa q aa d aa
افتقر	unk f t aa q aa r aa
اقتاد	unk q t aa d aa
اقتحم	unk q t aa unk aa m aa
اقتدار	unk q t unk d aa r
اقتدى	unk q t aa d aa
اقترأ	unk q t aa r aa unk aa
اقتراف	unk q t unk r aa f
اقترب	unk q t aa r aa b aa
اقترح	unk q t aa r aa unk aa
اقترف	unk q t aa r aa f aa
اقتسم	unk q t aa s aa m aa
اقتصاد	unk q t unk ss aa d
اقتصار	unk q t unk ss aa r
اقتصد	unk q t aa ss aa d aa
اقتصر	unk q t aa ss aa r aa
اقتضى	unk q t aa dh2 aa
اقتطع	unk q t aa t aa ai aa
اقتطف	q aa t aa f aa
اقتعد	unk q t aa ai aa d aa
اقتنع	unk q t aa n aa ai aa
اقرباء	aa k r aa b aa
اقشعر	unk q sh aa ai aa r r aa
اكتأب	unk k t aa unk aa b aa
اكتئاب	unk k t unk unk aa b
اكتتاب	unk k t unk t aa b
اكتتب	unk k t aa t aa b aa
اكتحل	unk k t aa unk aa l aa
اكتدح	unk k t aa d aa unk aa
اكترى	unk k t aa r aa
اكتسب	unk k t aa s aa b aa
اكتسى	unk k t aa s aa
اكتظ	unk k t aa dh2 dh2 aa
اكتظاظ	unk k t unk dh2 aa dh2
اكتفاء	unk k t unk f aa unk
اكتفى	unk k t aa f aa
اكتنف	unk k t aa n aa f aa
اكفهر	unk k f aa hh aa r r aa
الآب	aa l unk aa b
الآخرة	aa l unk aa unk unk r aa
الآن	aa l unk aa n aa
الأحد	aa l unk aa unk aa d
الأربعاء	aa l unk aa r b unk ai aa unk
الأرثوذكسية	aa l unk uw r th uw dh uw k s unk y y aa
الأرجنتين	aa l unk aa r jh aa n t iy n
الأردن	aa l unk uw r d uw n
الأردن	aa l unk uw r d uw n n
الأرض	aa l unk aa r dh2
الأشهل	aa l unk aa sh hh aa l
الألى	aa l unk uw l aa
الأناضول	aa l unk aa n aa dh2 ow l
الأناضول	aa l unk aa n aa dh2 uw l
الأندلس	aa l unk aa n d aa l uw s
الأندلس	aa l unk aa n d uw l uw s
الأنصار	aa l unk aa n ss aa r
الإسكندرية	aa l unk unk s k aa n d aa r unk y y aa
الإسلام	aa l unk unk s l aa m
الإمارات	aa l unk unk m aa r aa t
الإنجيل	aa l unk unk n jh iy l
الاثنين	aa l unk th n aa y n
الامرأت	aa l m aa r unk aa t
البتراء	aa l b aa t r aa unk
البحرين	aa l b aa unk r aa y n
البرازيل	aa l b aa r aa z iy l
البراق	aa l b uw r aa q
البرتغال	aa l b uw r t uw gq aa l
البرجيس	aa l b unk r jh iy s
البلقان	aa l b aa l q aa n
البنجاب	aa l b aa n jh aa b
البندقية	aa l b uw n d uw q unk y y aa
البنغال	aa l b aa n gq aa l
البهاما	aa l b aa hh aa m aa
التباس	unk l t unk b aa s
التبس	unk l t aa b aa s aa
التحق	unk l t aa unk aa q aa
التشيك	aa t t sh iy k
التصق	unk l t aa ss aa q aa
التف	unk l t aa f f aa
التقط	unk l t aa q aa t aa
التهاب	unk l t unk hh aa b
التهب	unk l t aa hh aa b aa
التهم	unk l t aa hh aa m aa
الثلاثاء	aa th th aa l aa th aa unk
الثلاثاء	aa th th aa l aa th aa unk
الثلاثاء	aa th th uw l aa th aa unk
الجبيل	aa l jh uw b aa y l
الجديدة	aa l jh aa d iy d aa
الجزائر	aa l jh aa z aa unk unk r
الجزائر	ih d d z aa y unk r
الجزائر	ih l zh aa z aa y unk r
الجزائر	ih l zh aa z aa unk unk r
الجمعة	aa l jh uw m aa ai aa
الجمعة	aa l jh uw m uw ai aa
الجمعة	aa l jh uw m ai aa
الحارث	aa l unk aa r unk th
الحبش	aa l unk aa b aa sh
الحبشة	aa l unk aa b aa sh aa
الحجاز	aa l unk unk jh aa z
الحرمين	aa l unk aa r aa m aa y n
الحسكة	aa l unk aa s aa k aa
الحسيمة	aa l unk uw s aa y m aa
الخرطوم	aa l unk uw r t uw m
الخمس	aa l unk uw m s
الخميس	aa l unk aa m iy s
الخميسات	aa l unk uw m aa y s aa t
الدانوب	aa d d aa n uw b
الدجاجة	aa d d aa jh aa jh aa
الدنمارك	aa d d aa n m aa r k
الدوحة	aa d d aa w unk aa
الذي	aa l l aa dh iy
الرباط	aa r r aa b aa t
الرباط	aa r r unk b aa t
الرحمن	aa r r aa unk m aa n
الرشاء	aa r r unk sh aa unk
الرضا	aa r r unk dh2 aa
الرقة	aa r r aa q q aa
الرياض	aa r r unk y aa dh2
الزرقاء	aa z z aa r q aa unk
الزهرة	aa z z uw hh aa r aa
السبت	aa s s aa b t
السعودية	aa s s aa ai uw d unk y y aa
السعودية	aa s s uw ai uw d unk y y aa
السفن	aa s s uw f uw n
السلفادور	aa s s aa l v aa d ow r
السلفادور	aa s s aa l v aa d uw r
السند	aa s s unk n d
السنغال	aa s s unk n unk gq aa l
السودان	aa s s uw d aa n
السويد	aa s s uw w aa y d
السويس	aa s s uw w aa y s
الشارقة	aa sh sh aa r unk q aa
الشارقة	aa sh sh aa r g aa
الشافعي	aa sh sh aa f unk ai unk y y
الصربية	aa ss ss unk r b unk y y aa
الصومال	aa ss ss uw m aa l
الصويرة	aa ss ss aa w iy r aa
الصين	aa ss ss iy n
العاصي	aa l ai aa ss iy
العبرية	aa l ai unk b r unk y y aa
العرائش	aa l ai aa r aa unk unk sh
العراق	aa l ai unk r aa q
العربية	aa l ai aa r aa b unk y y aa
العزى	aa l ai uw z z aa
العفو	aa l ai aa f w
العفو	ih l ai aa f w
العنقاء	aa l ai aa n q aa unk
الغابون	aa l g aa b ow n
الغابون	aa l g aa b uw n
الغابون	aa l gq aa b uw n
الغير	aa l gq aa y r
الفاتيكان	aa l f aa t unk k aa n
الفاتيكان	aa l v aa t unk k aa n
الفاطر	aa l f aa t unk r
الفرات	aa l f uw r aa t
الفصحى	aa l f uw ss unk aa
الفلبين	aa l f unk l unk b b iy n
القاعدة	aa l q aa ai unk d aa
القاهرة	aa l q aa hh unk r aa
القبلتان	aa l q unk b l aa t aa n unk
القبلتين	aa l q unk b l aa t aa y n unk
القدس	aa l q uw d s
القرآن	aa l q uw r unk aa n
القرآنية	aa l q uw r unk aa n unk y y aa
القرم	aa l q unk r unk m
القسطنطينية	aa l q uw s t aa n t iy n unk y y aa
القطيف	aa l q aa t iy f
القطيف	ih l q ah t unk f
القنت	aa l q aa n t
القنيطرة	aa l q uw n aa y t unk r aa
القوقاز	aa l q aa w q aa z
القيروان	aa l q aa y r aa w aa n
الكاميرون	aa l k aa m iy r uw n
الكرملين	aa l k r eh m l unk n
الكرملين	aa l k r eh m l iy n
الكرملين	aa l k r unk m l unk n
الكعبة	aa l k aa ai b aa
الكنية	aa l k uw n y aa
الكونغو	aa l k ow n g uw
الكونغو	aa l k ow n gq ow
الكونغو	aa l k ow n gq uw
الكويت	aa l k uw w aa y t
اللات	aa l l aa t
اللاذقية	aa l l aa dh unk q unk y y aa
الله	aa l l aa hh
الله	aa l l aa hh uw
اللهم	unk aa l l aa hh uw m m aa
المثنى	aa l m uw th aa n aa
المجر	aa l m aa jh aa r
المحرض	aa l m uw unk aa r r unk dh2
المحمدية	aa l m uw unk aa m m aa d unk y y aa
المخا	aa l m uw unk aa
المخلص	aa l m uw unk l unk ss
المدائن	aa l m aa d aa unk unk n
المدينة	aa l m aa d iy n aa
المرء	aa l m aa r unk
المريخ	aa l m unk r r iy unk
المسيح	aa l m aa s iy unk
المشتري	aa l m uw sh t aa r iy
المصري	aa l m aa ss r iy
المعتزلة	aa l m uw ai t aa z unk l aa
المغرب	aa l m aa gq r unk b
المكسيك	aa l m aa k s iy k
المنامة	aa l m aa n aa m aa
المنستير	aa l m uw n aa s t iy r
الموصل	aa l m aa w ss unk l
الناصرة	aa n n aa ss unk r aa
الناصرة	aa n n aa ss r aa
الناظور	aa n n aa dh2 uw r
النجف	aa n n aa jh aa f
النرويج	aa n n uw r w iy jh
النمسا	aa n n aa m s aa
النمسا	aa n n unk m s aa
النوبة	aa n n uw b aa
النيجر	aa n n iy jh aa r
الهند	aa l hh unk n d
الوداع	aa l w aa d aa ai
اليابان	aa l y aa b aa n
اليرموك	aa l y aa r m uw k
اليسع	aa l y aa s aa ai
اليمن	aa l y aa m aa n
اليوم	aa l y aa w m aa
اليونان	aa l y uw n aa n
امتاز	unk m t aa z aa
امتحان	unk m t unk unk aa n
امتحن	unk m t aa unk aa n aa
امترى	unk m t aa r aa
امتطى	unk m t aa t aa
امتعاض	unk m t unk ai aa dh2
امتعض	unk m t aa ai aa dh2 aa
امتن	unk m t aa n n aa
امتنع	unk m t aa n aa ai aa
امتياز	unk m t unk y aa z
امرأ	unk m r aa unk
امرأ	unk m r aa unk aa
امرأ	unk m r aa unk aa n
امرأة	unk m r aa unk aa
امرؤ	unk m r uw unk
امناء	unk unk m n aa unk
انبث	unk m b aa th th aa
انبث	unk n b aa th th aa
انبثق	unk n b aa th aa q aa
انبساط	unk n b unk s aa t
انبطح	unk n b aa t aa unk aa
انبعث	unk n b aa ai aa th aa
انبغى	unk n b aa gq aa
انبل	unk n b aa l l aa
انتأى	unk n t aa unk aa
انتباه	unk n t unk b aa hh
انتبه	unk n t aa b aa hh aa
انتحال	unk n t unk unk aa l
انتحب	unk n t aa unk aa b aa
انتحل	unk n t aa unk aa l aa
انتخاب	unk n t unk unk aa b
انتخب	unk n t aa unk aa b aa
انتزع	unk n t aa z aa ai aa
انتشار	unk n t unk sh aa r
انتشق	unk n t aa sh aa q aa
انتصاب	unk n t unk ss aa b
انتصار	unk n t unk ss aa r
انتصب	unk n t aa ss aa b aa
انتظار	unk n t unk dh2 aa r
انتظام	unk n t unk dh2 aa m
انتظر	unk n t aa dh2 aa r aa
انتظم	unk n t aa dh2 aa m aa
انتعش	unk n t aa ai aa sh aa
انتفاضة	unk n t unk f aa dh2 aa
انتفاع	unk n t unk f aa ai
انتفخ	unk n t aa f aa unk aa
انتفع	unk n t aa f aa ai aa
انتفى	unk n t aa f aa
انتقاء	unk n t unk q aa unk
انتقائي	unk n t unk q aa unk unk y y
انتقائية	unk n t unk q aa unk unk y y aa
انتقاض	unk n t unk q aa dh2
انتقال	unk n t unk q aa l
انتقام	unk n t unk q aa m
انتقد	unk n t aa q aa d aa
انتقض	unk n t aa q aa dh2 aa
انتقل	unk n t aa q aa l aa
انتقم	unk n t aa q aa m aa
انتقى	unk n t aa q aa
انتكس	unk n t aa k aa s aa
انتماء	unk n t unk m aa unk
انتمى	unk n t aa m aa
انتهاز	unk n t unk hh aa z
انتهاك	unk n t unk hh aa k
انتهز	unk n t aa hh aa z aa
انتهك	unk n t aa hh aa k aa
انتهى	unk n t aa hh aa
انثقب	unk n th aa q aa b aa
انجذاب	unk n jh unk dh aa b
انجراف	unk n jh unk r aa f
انجرف	unk n jh aa r aa f aa
انحاز	unk n unk aa z aa
انحرق	unk n unk aa r aa q aa
انحصار	unk n unk unk ss aa r
انحصر	unk n unk aa ss aa r aa
انحط	unk n unk aa t t aa
انحناء	unk n unk unk n aa unk
انحياز	unk n unk unk y aa z
انخرط	unk n unk aa r aa t aa
انخفاض	unk n unk unk f aa dh2
انخفض	unk n unk aa f aa dh2 aa
انخلع	unk n unk aa l aa ai aa
اندحار	unk n d unk unk aa r
اندفاع	unk n d unk f aa ai
اندفاق	unk n d unk f aa q
اندفع	unk n d aa f aa ai aa
اندفق	unk n d aa f aa q aa
اندلاق	unk n d unk l aa q
اندلع	unk n d aa l aa ai aa
اندلق	unk n d aa l aa q aa
اندمج	unk n d aa m aa jh aa
اندمل	unk n d aa m aa l aa
اندهاش	unk n d unk hh aa sh
اندهش	unk n d aa hh aa sh aa
انزعاج	unk n z unk ai aa jh
انزواء	unk n z unk w aa unk
انسجام	unk n s unk jh aa m
انسحب	unk n s aa unk aa b aa
انسحق	unk n s aa unk aa q aa
انسداد	unk n s unk d aa d
انسكب	unk n s aa k aa b aa
انسل	unk n s aa l l aa
انسلخ	unk n s aa l aa unk aa
انشغال	unk n sh unk gq aa l
انشق	unk n sh aa q q aa
انشقاق	unk n sh unk q aa q
انشوى	unk n sh aa w aa
انصبن	unk n ss aa b aa n aa
انصرف	unk n ss aa r aa f aa
انضباط	unk n dh2 unk b aa t
انضجع	unk n dh2 aa jh aa ai aa
انضم	unk n dh2 aa m m aa
انطباع	unk n t unk b aa ai
انطباق	unk n t unk b aa q
انطبع	unk n t aa b aa ai aa
انطبق	unk n t aa b aa q aa
انطلق	unk n t aa l aa q aa
انطواء	unk n t unk w aa unk
انطوائي	unk n t unk w aa unk unk y y
انعدم	unk n ai aa d aa m aa
انعدى	unk n ai aa d aa
انعطف	unk n ai aa t aa f aa
انعقاد	unk n ai unk q aa d
انعكاس	unk n ai unk k aa s
انفأى	unk n f aa unk aa
انفتاح	unk n f unk t aa unk
انفتح	unk n f aa t aa unk aa
انفجر	unk n f aa jh aa r aa
انفرادي	unk n f unk r aa d unk y y
انفرث	unk n f aa r aa th aa
انفرط	unk n f aa r aa t aa
انفعال	unk n f unk ai aa l
انفك	unk n f aa k k aa
انفلاق	unk n f unk l aa q
انفلق	unk n f aa l aa q aa
انقباض	unk n q unk b aa dh2
انقبض	unk n b aa q aa b aa dh2 aa
انقد	unk n q aa d d aa
انقراض	unk n q unk r aa dh2
انقرض	unk n q aa r aa dh2 aa
انقسام	unk n q unk s aa m
انقسم	unk n q aa s aa m aa
انقشع	unk unk n q aa sh aa ai aa
انقضاض	unk n q unk dh2 aa dh2
انقضى	unk n q aa dh2 aa
انقطع	unk n q aa t aa ai aa
انقلاب	unk n q unk l aa b
انقلب	unk n q aa l aa b aa
انقلع	unk n q aa l aa ai aa
انكب	unk n k aa b b aa
انكتاب	unk n k unk t aa b
انكتب	unk n k aa t aa b aa
انكمش	unk n k aa m aa sh aa
انهار	unk n hh aa r aa
انهمر	unk n hh aa m aa r aa
انهمك	unk n hh aa m aa k aa
اهتدى	unk hh t aa d aa
اهتز	unk hh t aa z z aa
اهتزاز	unk hh t unk z aa z
اهتم	unk hh t aa m m aa
ب	b
ب	b aa unk
ب	b unk
بأس	b aa unk s
بأساء	b aa unk s aa unk
بؤر	b uw unk aa r
بؤرة	b uw unk r aa
بؤس	b aa unk uw s aa
بؤس	b uw unk s
بئر	b unk unk r
بئس	b aa unk unk s aa
بئسما	b unk unk s aa m aa
باء	b aa unk
باء	b aa unk aa
بائس	b aa unk unk s
بائع	b aa unk unk ai
بائن	b aa unk unk n
باب	b aa b
بابا	b aa b aa
بابل	b aa b unk l
بابلي	b aa b unk l unk y y
بابور	b aa b uw r
بابونج	b aa b uw n aa jh
باح	b aa unk aa
باحث	b aa unk aa th aa
باحث	b aa unk unk th
باخوم	b aa unk uw m
باد	b aa d aa
باد	b aa d unk n
بادية	b aa d unk y aa
باذنجان	b aa dh unk n jh aa n
بارا	b aa r aa
بارا	p aa r aa
باراغواي	b aa r aa gq uw w aa y
بارد	b aa r unk d
بارز	b aa r aa z aa
بارز	b aa r unk z
بارزد	b aa r z aa d
بارزذ	b aa r z aa dh
بارع	b aa r unk ai
بارك	b aa r aa k aa
بارم	b aa r aa m
باروق	b aa r uw q
بارون	b aa r ow n
بارونية	b aa r ow n unk y y aa
باريس	b aa r iy s
باريس	p aa r iy s
باز	b aa z
بازار	b aa z aa r
بازنقر	b aa z unk n q unk r
بازنقر	b aa z unk n g unk r
بازهر	b aa z aa hh r
بازوكة	b aa z uw k aa
باس	b aa s aa
باستا	b aa s t aa
باستا	p aa s t aa
باسط	b aa s unk t
باسل	b aa s unk l
باسور	b aa s uw r
باسيليوس	b aa s iy l y uw s
باشا	b aa sh aa
باشق	b aa sh aa q
باشق	b aa sh unk q
باص	b aa ss
باصور	b aa ss uw r
باضع	b aa dh2 unk ai
باطس	b aa t uw s
باطلا	b aa t unk l aa n
باطن	b aa t unk n
باطني	b aa t unk n unk y y
باطية	b aa t unk y aa
باع	b aa ai aa
باغت	b aa gq aa t aa
باقة	b aa q aa
باقلاء	b aa q unk l aa unk
باقلاء	b aa q unk l l aa unk
باقلى	b aa q unk l l aa
باقي	b aa q iy
باكر	b aa k unk r
باكستان	b aa k unk s t aa n
باكستاني	b aa k unk s t aa n unk y y
باكو	b aa k uw
باكورة	b aa k uw r aa
بال	b aa l aa
بال	b ow l
بالاو	b aa l aa w
بالة	b aa l aa
بالتسي	b aa l t s iy
بالتوفيق	b unk t t aa w f iy q unk
بالضبط	b unk unk dh2 dh2 aa b t unk
بالعكس	b unk l ai aa k s
بالغ	b aa l aa gq aa
بالغ	b aa l unk gq
بالغ	b aa l unk gq uw n
بالفعل	b unk l f unk ai l unk
