بیخ	b iː x
بیدار	b iː d̪ aː r
بیر	b iː r
بیروت	b iː r oː t̪
بیزتی	b iː z t̪ iː
بیزتی	b iː z t̪ iː
بیستی	b iː s t̪ iː
بیش	b iː ʃ
بیشک	b iː ʃ k
بیضہ	b iː zˤ h
بیعت	b iː ʔ t̪
بیعت	b iː ʔ t̪
بیعت	b iː ʔ t̪
بیلاروس	b iː l aː r oː s
بیلجیم	b iː l d͡ʒ iː m
بیلہ	b iː l h
بیمار	b iː m aː r
بیماری	b iː m aː r iː
بینک	b iː n k
بیوی	b iː oː iː
بیٹا	b iː ʈ aː
بیٹھنا	b iː ʈʰ n aː
بیٹھک	b iː ʈʰ k
بیچ	b iː t͡ʃ
بیچنا	b iː t͡ʃ n aː
بیکر	b iː k r
بیگ	b iː g
بیگ	b iː g
بیگم	b iː g m
بے	b eː
ت	t̪
ت	t̪
تابش	t̪ aː b ʃ
تابندہ	t̪ aː b n d̪ h
تاج	t̪ aː d͡ʒ
تاجکستان	t̪ aː d͡ʒ k s t̪ aː n
تار	t̪ aː r
تارا	t̪ aː r aː
تارکین	t̪ aː r k iː n
تاریخ	t̪ aː r iː x
تاریخچہ	t̪ aː r iː x t͡ʃ h
تاریخی	t̪ aː r iː x iː
تاریک	t̪ aː r iː k
تاریکی	t̪ aː r iː k iː
تازہ	t̪ aː z h
تاش	t̪ aː ʃ
تاشقند	t̪ aː ʃ q n d̪
تال	t̪ aː l
تالا	t̪ aː l aː
تالو	t̪ aː l oː
تالی	t̪ aː l iː
تاناشاہ	t̪ aː n aː ʃ aː h
تانبا	t̪ aː n b aː
تاپنا	t̪ aː p n aː
تاڑ	t̪ aː ɽ
تاڑی	t̪ aː ɽ iː
تاہم	t̪ aː h m
تب	t̪ b
تبادلہ	t̪ b aː d̪ l h
تبادلہ	t̪ b aː d̪ l h
تبدیل	t̪ b d̪ iː l
تبریز	t̪ b r iː z
تبصرہ	t̪ b sˤ r h
تتلی	t̪ t̪ l iː
تتکالین	t̪ t̪ k aː l iː n
تجارتی	t̪ d͡ʒ aː r t̪ iː
تجاوز	t̪ d͡ʒ aː oː z
تجربہ	t̪ d͡ʒ r b h
تجزیہ	t̪ d͡ʒ z iː h
تجھے	t̪ d͡ʒʰ eː
تحریک	t̪ h r iː k
تحفظ	t̪ h f zˤ
تحفہ	t̪ h f h
تحفہ	t̪ h f h
تحقیق	t̪ h q iː q
تخت	t̪ x t̪
تختہ	t̪ x t̪ h
تخلیق	t̪ x l iː q
تخم	t̪ x m
تخمہ	t̪ x m h
تخیل	t̪ x iː l
ترازو	t̪ r aː z oː
ترانہ	t̪ r aː n h
تراویح	t̪ r aː oː iː h
تربت	t̪ r b t̪
ترجمان	t̪ r d͡ʒ m aː n
ترجمہ	t̪ r d͡ʒ m h
ترجمہ	t̪ r d͡ʒ m h
ترجیح	t̪ r d͡ʒ iː h
ترجیح	t̪ r d͡ʒ iː h
ترس	t̪ r s
ترقی	t̪ r q iː
ترقی	t̪ r q iː
ترٹی	t̪ r ʈ iː
ترک	t̪ r k
ترکستان	t̪ r k s t̪ aː n
ترکی	t̪ r k iː
ترکیہ	t̪ r k iː h
ترکیے	t̪ r k iː eː
تریپورہ	t̪ r iː p oː r h
تسلیم	t̪ s l iː m
تشریح	t̪ ʃ r iː h
تشنہ	t̪ ʃ n h
تشویشناک	t̪ ʃ oː iː ʃ n aː k
تشکیل	t̪ ʃ k iː l
تصاویر	t̪ sˤ aː oː iː r
تصدیق	t̪ sˤ d̪ iː q
تصور	t̪ sˤ oː r
تصویر	t̪ sˤ oː iː r
تصویرو	t̪ sˤ oː iː r oː
تصویروں	t̪ sˤ oː iː r oː n
تصویریں	t̪ sˤ oː iː r iː n
تعارف	t̪ ʔ aː r f
تعارف	t̪ ʔ aː r f
تعداد	t̪ ʔ d̪ aː d̪
تعداد	t̪ ʔ d̪ aː d̪
تعریف	t̪ ʔ r iː f
تعلق	t̪ ʔ l q
تعلق	t̪ ʔ l q
تعلیم	t̪ ʔ l iː m
تغافل	t̪ ɣ aː f l
تغییر	t̪ ɣ iː iː r
تفاح	t̪ f aː h
تفصیل	t̪ f sˤ iː l
تفنگ	t̪ f n g
تقدیر	t̪ q d̪ iː r
تقریبا	t̪ q r iː b aː
تقلید	t̪ q l iː d̪
تلا	t̪ l aː
تلا	t̪ l aː
تلاوت	t̪ l aː oː t̪
تلخ	t̪ l x
تلخ	t̪ l x
تلخی	t̪ l x iː
تلسی	t̪ l s iː
تلفظ	t̪ l f zˤ
تلوار	t̪ l oː aː r
تم	t̪ m
تماشہ	t̪ m aː ʃ h
تمام	t̪ m aː m
تمرکز	t̪ m r k z
تمغا	t̪ m ɣ aː
تملق	t̪ m l q
تمنا	t̪ m n aː
تمنچہ	t̪ m n t͡ʃ h
تمپ	t̪ m p
تمھارا	t̪ m h aː r aː
تمھیں	t̪ m h iː n
تمہارا	t̪ m h aː r aː
تمہیں	t̪ m h iː n
تمیز	t̪ m iː z
تن	t̪ n
تنازع	t̪ n aː z ʔ
تنبولی	t̪ n b oː l iː
تندر	t̪ n d̪ r
تندر	t̪ n d̪ r
تندر	t̪ n d̪ r
تندرست	t̪ n d̪ r s t̪
تندرستی	t̪ n d̪ r s t̪ iː
تندور	t̪ n d̪ oː r
تنزانیہ	t̪ n z aː n iː h
تنظیم	t̪ n zˤ iː m
تنظیمی	t̪ n zˤ iː m iː
تنقید	t̪ n q iː d̪
تنگ	t̪ n g
تنہائی	t̪ n h aː iː iː
تو	t̪ oː
تو	t̪ oː
توبہ	t̪ oː b h
توبہ	t̪ oː b h
توجہ	t̪ oː d͡ʒ h
توحید	t̪ oː h iː d̪
تودہ	t̪ oː d̪ h
تودہ	t̪ oː d̪ h
توران	t̪ oː r aː n
توقع	t̪ oː q ʔ
تولد	t̪ oː l d̪
تولیہ	t̪ oː l iː h
تولیہ	t̪ oː l iː h
تولیے	t̪ oː l iː eː
توچا	t̪ oː t͡ʃ aː
توڑنا	t̪ oː ɽ n aː
توہین	t̪ oː h iː n
تڑت	t̪ ɽ t̪
تکبر	t̪ k b r
تکبیر	t̪ k b iː r
تکلیف	t̪ k l iː f
تکمیل	t̪ k m iː l
تکھان	t̪ kʰ aː n
تکیہ	t̪ k iː h
تکیہ	t̪ k iː h
تگنا	t̪ g n aː
تھائیلینڈ	t̪ʰ aː iː iː l iː n ɖ
تھوک	t̪ʰ oː k
تھوکنا	t̪ʰ oː k n aː
تہ	t̪ h
تہائی	t̪ h aː iː iː
تہجد	t̪ h d͡ʒ d̪
تہجی	t̪ h d͡ʒ iː
تہذیب	t̪ h z iː b
تہوار	t̪ h oː aː r
تہہ	t̪ h h
تیار	t̪ iː aː r
تیاری	t̪ iː aː r iː
تیاگ	t̪ iː aː g
تیرا	t̪ iː r aː
تیراک	t̪ iː r aː k
تیراکوں	t̪ iː r aː k oː n
تیرنا	t̪ iː r n aː
تیز	t̪ iː z
تیزاب	t̪ iː z aː b
تیسرا	t̪ iː s r aː
تیل	t̪ iː l
تیمور	t̪ iː m oː r
تین	t̪ iː n
تیکھا	t̪ iː kʰ aː
ث	s
ث	s
ثابت	s aː b t̪
ثانیہ	s aː n iː h
ثبوت	s b oː t̪
ثروت	s r oː t̪
ثقافت	s q aː f t̪
ثقالت	s q aː l t̪
ثم	s m
ثواب	s oː aː b
ثورہ	s oː r h
ج	d͡ʒ
ج	d͡ʒ
جائداد	d͡ʒ aː iː d̪ aː d̪
جائداد	d͡ʒ aː iː d̪ aː d̪
جائزہ	d͡ʒ aː iː z h
جائپھل	d͡ʒ aː iː pʰ l
جادو	d͡ʒ aː d̪ oː
جادوگر	d͡ʒ aː d̪ oː g r
جارجیا	d͡ʒ aː r d͡ʒ iː aː
جال	d͡ʒ aː l
جالندھر	d͡ʒ aː l n d̪ʰ r
جام	d͡ʒ aː m
جامعہ	d͡ʒ aː m ʔ h
جامعہ	d͡ʒ aː m ʔ h
جامن	d͡ʒ aː m n
جامن	d͡ʒ aː m n
جامنی	d͡ʒ aː m n iː
جان	d͡ʒ aː n
جاننا	d͡ʒ aː n n aː
جانور	d͡ʒ aː n oː r
جانچنا	d͡ʒ aː n t͡ʃ n aː
جانکاری	d͡ʒ aː n k aː r iː
جاوید	d͡ʒ aː oː iː d̪
جاوید	d͡ʒ aː oː iː d̪
جاپان	d͡ʒ aː p aː n
جاپانی	d͡ʒ aː p aː n iː
جاگنا	d͡ʒ aː g n aː
جاگہ	d͡ʒ aː g h
جب	d͡ʒ b
جبرائیل	d͡ʒ b r aː iː iː l
جبرالٹر	d͡ʒ b r aː l ʈ r
جبوتی	d͡ʒ b oː t̪ iː
جبڑا	d͡ʒ b ɽ aː
جبیل	d͡ʒ b iː l
جتوئی	d͡ʒ t̪ oː iː iː
جدا	d͡ʒ d̪ aː
جدید	d͡ʒ d̪ iː d̪
جرأت	d͡ʒ r ? t̪
جراثیم	d͡ʒ r aː s iː m
جراح	d͡ʒ r aː h
جراحت	d͡ʒ r aː h t̪
جرثومہ	d͡ʒ r s oː m h
جرح	d͡ʒ r h
جرسی	d͡ʒ r s iː
جرم	d͡ʒ r m
جرمانہ	d͡ʒ r m aː n h
جرمن	d͡ʒ r m n
جرمنی	d͡ʒ r m n iː
جرگہ	d͡ʒ r g h
جزیرہ	d͡ʒ z iː r h
جستجو	d͡ʒ s t̪ d͡ʒ oː
جستجو	d͡ʒ s t̪ d͡ʒ oː
جسور	d͡ʒ s oː r
جشن	d͡ʒ ʃ n
جعلی	d͡ʒ ʔ l iː
جغرافیائی	d͡ʒ ɣ r aː f iː aː iː iː
جفتی	d͡ʒ f t̪ iː
جل	d͡ʒ l
جلانا	d͡ʒ l aː n aː
جلسہ	d͡ʒ l s h
جلسہ	d͡ʒ l s h
جلنا	d͡ʒ l n aː
جلوس	d͡ʒ l oː s
جماعت	d͡ʒ m aː ʔ t̪
جماعت	d͡ʒ m aː ʔ t̪
جماگی	d͡ʒ m aː g iː
جمعرات	d͡ʒ m ʔ r aː t̪
جمعرات	d͡ʒ m ʔ r aː t̪
جمعہ	d͡ʒ m ʔ h
جموں	d͡ʒ m oː n
جمہوری	d͡ʒ m h oː r iː
جمہوریت	d͡ʒ m h oː r iː t̪
جمہوریہ	d͡ʒ m h oː r iː h
جمہوریہ	d͡ʒ m h oː r iː h
جن	d͡ʒ n
جن	d͡ʒ n
جناب	d͡ʒ n aː b
جنازو	d͡ʒ n aː z oː
جنازوں	d͡ʒ n aː z oː n
جنازہ	d͡ʒ n aː z h
جنازے	d͡ʒ n aː z eː
جنت	d͡ʒ n t̪
جنتا	d͡ʒ n t̪ aː
جنتی	d͡ʒ n t̪ iː
جنرل	d͡ʒ n r l
جنسی	d͡ʒ n s iː
جنوبی	d͡ʒ n oː b iː
جنوبی	d͡ʒ n oː b iː
جنوری	d͡ʒ n oː r iː
جنگ	d͡ʒ n g
جنگ	d͡ʒ n g
جنگل	d͡ʒ n g l
جنگلا	d͡ʒ n g l aː
جنیئو	d͡ʒ n iː iː oː
جوا	d͡ʒ oː aː
جوا	d͡ʒ oː aː
جوا	d͡ʒ oː aː
جواب	d͡ʒ oː aː b
جواب	d͡ʒ oː aː b
جواد	d͡ʒ oː aː d̪
جواز	d͡ʒ oː aː z
جوانی	d͡ʒ oː aː n iː
جوت	d͡ʒ oː t̪
جوتا	d͡ʒ oː t̪ aː
جور	d͡ʒ oː r
جوز	d͡ʒ oː z
جونپوری	d͡ʒ oː n p oː r iː
جوڑ	d͡ʒ oː ɽ
جوکھم	d͡ʒ oː kʰ m
جوگی	d͡ʒ oː g iː
جوں	d͡ʒ oː n
جوہر	d͡ʒ oː h r
جوہری	d͡ʒ oː h r iː
جوہی	d͡ʒ oː h iː
جٹا	d͡ʒ ʈ aː
جپنا	d͡ʒ p n aː
جڑ	d͡ʒ ɽ
جڑانوالہ	d͡ʒ ɽ aː n oː aː l h
جڑواں	d͡ʒ ɽ oː aː n
جڑواں	d͡ʒ ɽ oː aː n
جگ	d͡ʒ g
جگاڑ	d͡ʒ g aː ɽ
جگر	d͡ʒ g r
جگنا	d͡ʒ g n aː
جگنو	d͡ʒ g n oː
جگہ	d͡ʒ g h
جگہ	d͡ʒ g h
جگہ	d͡ʒ g h
جگہ	d͡ʒ g h
جھارکھنڈ	d͡ʒʰ aː r kʰ n ɖ
جھانجھ	d͡ʒʰ aː n d͡ʒʰ
جھاڑنا	d͡ʒʰ aː ɽ n aː
جھاڑو	d͡ʒʰ aː ɽ oː
جھلمل	d͡ʒʰ l m l
جھنڈا	d͡ʒʰ n ɖ aː
جھنگ	d͡ʒʰ n g
جھولا	d͡ʒʰ oː l aː
جھوٹ	d͡ʒʰ oː ʈ
جھوٹ	d͡ʒʰ oː ʈ
جھوٹا	d͡ʒʰ oː ʈ aː
جھوٹھ	d͡ʒʰ oː ʈʰ
جھیلمی	d͡ʒʰ iː l m iː
جہاد	d͡ʒ h aː d̪
جہاز	d͡ʒ h aː z
جہازی	d͡ʒ h aː z iː
جہان	d͡ʒ h aː n
جہاں	d͡ʒ h aː n
جہلم	d͡ʒ h l m
جہنم	d͡ʒ h n m
جہیز	d͡ʒ h iː z
جی	d͡ʒ iː
جیالا	d͡ʒ iː aː l aː
جیالا	d͡ʒ iː aː l aː
جیبھ	d͡ʒ iː bʰ
جیت	d͡ʒ iː t̪
جیش	d͡ʒ iː ʃ
جیل	d͡ʒ iː l
جین	d͡ʒ iː n
جیوتی	d͡ʒ iː oː t̪ iː
جیومیٹری	d͡ʒ iː oː m iː ʈ r iː
جیون	d͡ʒ iː oː n
جیونی	d͡ʒ iː oː n iː
ح	h
حائل	h aː iː l
حاجت	h aː d͡ʒ t̪
حادثہ	h aː d̪ s h
حاسب	h aː s b
حاصل	h aː sˤ l
حاضری	h aː zˤ r iː
حافظ	h aː f zˤ
حال	h aː l
حالانکہ	h aː l aː n k h
حالانکہ	h aː l aː n k h
حالت	h aː l t̪
حامی	h aː m iː
حب	h b
حبش	h b ʃ
حبشہ	h b ʃ h
حبشی	h b ʃ iː
حبقوق	h b q oː q
حج	h d͡ʒ
حجام	h d͡ʒ aː m
حجرہ	h d͡ʒ r h
حدیث	h d̪ iː s
حراست	h r aː s t̪
حرام	h r aː m
حرمت	h r m t̪
حرمزئی	h r m z iː iː
حساب	h s aː b
حسد	h s d̪
حسین	h s iː n
حسین	h s iː n
حسیں	h s iː n
حشرہ	h ʃ r h
حشفہ	h ʃ f h
حصہ	h sˤ h
حضرت	h zˤ r t̪
حضور	h zˤ oː r
حضور	h zˤ oː r
حفاظت	h f aː zˤ t̪
حقوق	h q oː q
حقہ	h q h
حقیقت	h q iː q t̪
حلال	h l aː l
حلب	h l b
حلقہ	h l q h
حلم	h l m
حلم	h l m
حلیہ	h l iː h
حلیہ	h l iː h
حلیہ	h l iː h
حمار	h m aː r
حمارہ	h m aː r h
حماقت	h m aː q t̪
حماقت	h m aː q t̪
حماقت	h m aː q t̪
حمام	h m aː m
حمایت	h m aː iː t̪
حمد	h m d̪
حملہ	h m l h
حنا	h n aː
حنوکاہ	h n oː k aː h
حواری	h oː aː r iː
حور	h oː r
حوصلہ	h oː sˤ l h
حوصلہ	h oː sˤ l h
حوض	h oː zˤ
حول	h oː l
حویلی	h oː iː l iː
حکایت	h k aː iː t̪
حکم	h k m
حکومت	h k oː m t̪
حکیم	h k iː m
حیا	h iː aː
حیات	h iː aː t̪
حیاتیات	h iː aː t̪ iː aː t̪
حیاتین	h iː aː t̪ iː n
حیران	h iː r aː n
حیفا	h iː f aː
حیفا	h iː f aː
حیوان	h iː oː aː n
حیوانیات	h iː oː aː n iː aː t̪
خ	x
خ	x
خاتمہ	x aː t̪ m h
خاتمہ	x aː t̪ m h
خاتون	x aː t̪ oː n
خادم	x aː d̪ m
خار	x aː r
خاران	x aː r aː n
خارج	x aː r d͡ʒ
خارجہ	x aː r d͡ʒ h
خارجی	x aː r d͡ʒ iː
خارجی	x aː r d͡ʒ iː
خاص	x aː sˤ
خاصا	x aː sˤ aː
خاصی	x aː sˤ iː
خاطر	x aː tˤ r
خاقانیت	x aː q aː n iː t̪
خال	x aː l
خالق	x aː l q
خالی	x aː l iː
خاموش	x aː m oː ʃ
خاموشی	x aː m oː ʃ iː
خان	x aː n
خاندان	x aː n d̪ aː n
خانسامان	x aː n s aː m aː n
خانساماں	x aː n s aː m aː n
خانوزئی	x aː n oː z iː iː
خانپور	x aː n p oː r
خانہ	x aː n h
خانیت	x aː n iː t̪
خانیوال	x aː n iː oː aː l
خاکسار	x aː k s aː r
خاکستری	x aː k s t̪ r iː
خاکی	x aː k iː
خبر	x b r
ختم	x t̪ m
ختم	x t̪ m
خجیر	x d͡ʒ iː r
خجیر	x d͡ʒ iː r
خدا	x d̪ aː
خداوند	x d̪ aː oː n d̪
خدمت	x d̪ m t̪
خدیو	x d̪ iː oː
خدیو	x d̪ iː oː
خدیو	x d̪ iː oː
خراب	x r aː b
خراش	x r aː ʃ
خربوزہ	x r b oː z h
خرد	x r d̪
خرد	x r d̪
خرس	x r s
خرگوش	x r g oː ʃ
خریدنا	x r iː d̪ n aː
خریدوانا	x r iː d̪ oː aː n aː
خزاں	x z aː n
خزاں	x z aː n
خسارہ	x s aː r h
خسرہ	x s r h
خشبو	x ʃ b oː
خشت	x ʃ t̪
خشم	x ʃ m
خصوصا	x sˤ oː sˤ aː
خصوصا	x sˤ oː sˤ aː
خصوصی	x sˤ oː sˤ iː
خضدار	x zˤ d̪ aː r
خط	x tˤ
خطبا	x tˤ b aː
خطبہ	x tˤ b h
خطہ	x tˤ h
خطیب	x tˤ iː b
خطیب	x tˤ iː b
خطیر	x tˤ iː r
خطیہ	x tˤ iː h
خفیہ	x f iː h
خفیہ	x f iː h
خلا	x l aː
خلاف	x l aː f
خلافت	x l aː f t̪
خلفا	x l f aː
خلق	x l q
خلقت	x l q t̪
خلقت	x l q t̪
خلل	x l l
خلیج	x l iː d͡ʒ
خلیفہ	x l iː f h
خنجر	x n d͡ʒ r
خواب	x oː aː b
خواتین	x oː aː t̪ iː n
خواتین	x oː aː t̪ iː n
خواجہ	x oː aː d͡ʒ h
خواجہ	x oː aː d͡ʒ h
خواہ	x oː aː h
خواہ	x oː aː h
خواہر	x oː aː h r
خواہش	x oː aː h ʃ
خواہش	x oː aː h ʃ
خوب	x oː b
خوبانی	x oː b aː n iː
خوبصورت	x oː b sˤ oː r t̪
خود	x oː d̪
خود	x oː d̪
خودمختاری	x oː d̪ m x t̪ aː r iː
خودکش	x oː d̪ k ʃ
خودکشی	x oː d̪ k ʃ iː
خودکشی	x oː d̪ k ʃ iː
خوراک	x oː r aː k
خوش	x oː ʃ
خوشاب	x oː ʃ aː b
خوشبو	x oː ʃ b oː
خوشبودار	x oː ʃ b oː d̪ aː r
خوشی	x oː ʃ iː
خوف	x oː f
خوفناک	x oː f n aː k
خول	x oː l
خون	x oː n
خوک	x oː k
خوں	x oː n
خيرپور	x iː r p oː r
خچر	x t͡ʃ r
خیابان	x iː aː b aː n
خیال	x iː aː l
خیال	x iː aː l
خیال	x iː aː l
خیر	x iː r
خیریت	x iː r iː t̪
خیلا	x iː l aː
خیمہ	x iː m h
د	d̪
د	d̪
داؤد	d̪ aː oː d̪
داخل	d̪ aː x l
داخلہ	d̪ aː x l h
دادا	d̪ aː d̪ aː
دادو	d̪ aː d̪ oː
دادی	d̪ aː d̪ iː
دار	d̪ aː r
داردر	d̪ aː r d̪ r
دارو	d̪ aː r oː
داریل	d̪ aː r iː l
داستان	d̪ aː s t̪ aː n
داستان	d̪ aː s t̪ aː n
داعش	d̪ aː ʔ ʃ
داغ	d̪ aː ɣ
داغستان	d̪ aː ɣ s t̪ aː n
دال	d̪ aː l
دالبندین	d̪ aː l b n d̪ iː n
دام	d̪ aː m
دانت	d̪ aː n t̪
دانتی	d̪ aː n t̪ iː
دانش	d̪ aː n ʃ
داڑم	d̪ aː ɽ m
دایاں	d̪ aː iː aː n
دبئی	d̪ b iː iː
دباؤ	d̪ b aː oː
دبستان	d̪ b s t̪ aː n
دجلہ	d̪ d͡ʒ l h
دختر	d̪ x t̪ r
دخمہ	d̪ x m h
دربار	d̪ r b aː r
درجات	d̪ r d͡ʒ aː t̪
درجہ	d̪ r d͡ʒ h
درخت	d̪ r x t̪
درخش	d̪ r x ʃ
درخواست	d̪ r x oː aː s t̪
درد	d̪ r d̪
دردو	d̪ r d̪ oː
دردوں	d̪ r d̪ oː n
درزی	d̪ r z iː
درست	d̪ r s t̪
درفش	d̪ r f ʃ
درفش	d̪ r f ʃ
درفش	d̪ r f ʃ
دروازہ	d̪ r oː aː z h
دروازہ	d̪ r oː aː z h
دروبست	d̪ r oː b s t̪
درود	d̪ r oː d̪
درگ	d̪ r g
درگاہ	d̪ r g aː h
درہال	d̪ r h aː l
دری	d̪ r iː
دریا	d̪ r iː aː
دریاچہ	d̪ r iː aː t͡ʃ h
دریجی	d̪ r iː d͡ʒ iː
دزد	d̪ z d̪
دس	d̪ s
دستانو	d̪ s t̪ aː n oː
دستانوں	d̪ s t̪ aː n oː n
دستانہ	d̪ s t̪ aː n h
دستانے	d̪ s t̪ aː n eː
دستاویز	d̪ s t̪ aː oː iː z
دستور	d̪ s t̪ oː r
دستک	d̪ s t̪ k
دستکاری	d̪ s t̪ k aː r iː
دستہ	d̪ s t̪ h
دسمبر	d̪ s m b r
دسواں	d̪ s oː aː n
دشت	d̪ ʃ t̪
دشمن	d̪ ʃ m n
دشک	d̪ ʃ k
دعا	d̪ ʔ aː
دعوت	d̪ ʔ oː t̪
دعوت	d̪ ʔ oː t̪
دعوی	d̪ ʔ oː iː
دعوی	d̪ ʔ oː iː
دفاع	d̪ f aː ʔ
دفتر	d̪ f t̪ r
دفعہ	d̪ f ʔ h
دفنانا	d̪ f n aː n aː
دقت	d̪ q t̪
دقیقہ	d̪ q iː q h
دل	d̪ l
دلدادہ	d̪ l d̪ aː d̪ h
دلربا	d̪ l r b aː
دلو	d̪ l oː
دلوں	d̪ l oː n
دلچسپ	d̪ l t͡ʃ s p
دلی	d̪ l iː
دم	d̪ m
دم	d̪ m
دماغ	d̪ m aː ɣ
دمشق	d̪ m ʃ q
دن	d̪ n
دنداسہ	d̪ n d̪ aː s h
دنوں	d̪ n oː n
دنڈ	d̪ n ɖ
دنیا	d̪ n iː aː
دنیا	d̪ n iː aː
دنیاوی	d̪ n iː aː oː iː
دنیور	d̪ n iː oː r
دو	d̪ oː
دوائی	d̪ oː aː iː iː
دوائی	d̪ oː aː iː iː
دوات	d̪ oː aː t̪
دوبارہ	d̪ oː b aː r h
دودمان	d̪ oː d̪ m aː n
دودھ	d̪ oː d̪ʰ
دور	d̪ oː r
دور	d̪ oː r
دوربین	d̪ oː r b iː n
دوردرشن	d̪ oː r d̪ r ʃ n
دورلیکھ	d̪ oː r l iː kʰ
دوزخ	d̪ oː z x
دوست	d̪ oː s t̪
دوستانہ	d̪ oː s t̪ aː n h
دوستی	d̪ oː s t̪ iː
دوسرا	d̪ oː s r aː
دوش	d̪ oː ʃ
دوم	d̪ oː m
دونا	d̪ oː n aː
دونمہ	d̪ oː n m h
دوپہر	d̪ oː p h r
دوڑنا	d̪ oː ɽ n aː
دوکی	d̪ oː k iː
دوگنا	d̪ oː g n aː
دژ	d̪ ʒ
دژ	d̪ ʒ
دژم	d̪ ʒ m
دکھ	d̪ kʰ
دکھانا	d̪ kʰ aː n aː
دکھانا	d̪ kʰ aː n aː
دکھن	d̪ kʰ n
دگنا	d̪ g n aː
دھات	d̪ʰ aː t̪
دھادر	d̪ʰ aː d̪ r
دھارا	d̪ʰ aː r aː
دھارمک	d̪ʰ aː r m k
دھاندل	d̪ʰ aː n d̪ l
دھاندلی	d̪ʰ aː n d̪ l iː
دھبا	d̪ʰ b aː
دھرتی	d̪ʰ r t̪ iː
دھرم	d̪ʰ r m
دھمال	d̪ʰ m aː l
دھماکہ	d̪ʰ m aː k h
دھن	d̪ʰ n
دھن	d̪ʰ n
دھندا	d̪ʰ n d̪ aː
دھندھا	d̪ʰ n d̪ʰ aː
دھواں	d̪ʰ oː aː n
دھوج	d̪ʰ oː d͡ʒ
دھوسر	d̪ʰ oː s r
دھول	d̪ʰ oː l
دھونا	d̪ʰ oː n aː
دھونا	d̪ʰ oː n aː
دھوپ	d̪ʰ oː p
دھڑکن	d̪ʰ ɽ k n
دھیریہ	d̪ʰ iː r iː h
دہ	d̪ h
دہ	d̪ h
دہ	d̪ h
دہائی	d̪ h aː iː iː
دہان	d̪ h aː n
دہشت	d̪ h ʃ t̪
دہقان	d̪ h q aː n
دہقان	d̪ h q aː n
دہقان	d̪ h q aː n
دہلوی	d̪ h l oː iː
دہلوی	d̪ h l oː iː
دہلی	d̪ h l iː
دہلی	d̪ h l iː
دہلی	d̪ h l iː
دہی	d̪ h iː
دہیز	d̪ h iː z
دیا	d̪ iː aː
دیا	d̪ iː aː
دیاوان	d̪ iː aː oː aː n
دیدار	d̪ iː d̪ aː r
دیروز	d̪ iː r oː z
دیز	d̪ iː z
دیس	d̪ iː s
دیسی	d̪ iː s iː
دیش	d̪ iː ʃ
دیشج	d̪ iː ʃ d͡ʒ
دینا	d̪ iː n aː
دینی	d̪ iː n iː
دینے	d̪ iː n eː
دیوانہ	d̪ iː oː aː n h
دیوبندی	d̪ iː oː b n d̪ iː
دیوناگری	d̪ iː oː n aː g r iː
دیپ	d̪ iː p
دیپک	d̪ iː p k
دیپکا	d̪ iː p k aː
دیکھنا	d̪ iː kʰ n aː
دیگچی	d̪ iː g t͡ʃ iː
ذ	z
ذ	z
ذائقہ	z aː iː q h
ذات	z aː t̪
ذرہ	z r h
ذریعہ	z r iː ʔ h
ذلت	z l t̪
ذلیل	z l iː l
ذوق	z oː q
ذکر	z k r
ذکر	z k r
ذیابیطس	z iː aː b iː tˤ s
ر	r
ر	r
رؤسا	r oː s aː
رئیس	r iː iː s
رائس	r aː iː s
رائے	r aː iː eː
رائے	r aː iː eː
رابطہ	r aː b tˤ h
رات	r aː t̪
راتا	r aː t̪ aː
راج	r aː d͡ʒ
راجا	r aː d͡ʒ aː
راجبھاشا	r aː d͡ʒ bʰ aː ʃ aː
راجدھانی	r aː d͡ʒ d̪ʰ aː n iː
راجستھان	r aː d͡ʒ s t̪ʰ aː n
راجستھانی	r aː d͡ʒ s t̪ʰ aː n iː
راجشاہی	r aː d͡ʒ ʃ aː h iː
راجنیہ	r aː d͡ʒ n iː h
راجوری	r aː d͡ʒ oː r iː
راز	r aː z
راستہ	r aː s t̪ h
راضی	r aː zˤ iː
رال	r aː l
رامائن	r aː m aː iː n
ران	r aː n
رانجھا	r aː n d͡ʒʰ aː
رانی	r aː n iː
راولپنڈی	r aː oː l p n ɖ iː
راکٹ	r aː k ʈ
راکھ	r aː kʰ
راکھس	r aː kʰ s
راکھشس	r aː kʰ ʃ s
راہ	r aː h
راہب	r aː h b
راہبہ	r aː h b h
راہداری	r aː h d̪ aː r iː
رب	r b
ربا	r b aː
رباعی	r b aː ʔ iː
ربوہ	r b oː h
رتبہ	r t̪ b h
رتن	r t̪ n
رجا	r d͡ʒ aː
رجل	r d͡ʒ l
رخشان	r x ʃ aː n
رخصتی	r x sˤ t̪ iː
رد	r d̪
رسالہ	r s aː l h
رستم	r s t̪ m
رسن	r s n
رسول	r s oː l
رسی	r s iː
رسید	r s iː d̪
رسیدو	r s iː d̪ oː
رسیدوں	r s iː d̪ oː n
رسیدیں	r s iː d̪ iː n
رشتہ	r ʃ t̪ h
رشوت	r ʃ oː t̪
رشی	r ʃ iː
رضا	r zˤ aː
رضیع	r zˤ iː ʔ
رفتار	r f t̪ aː r
رفتن	r f t̪ n
رفتن	r f t̪ n
رفع	r f ʔ
رفقا	r f q aː
رقص	r q sˤ
رمزی	r m z iː
رمضان	r m zˤ aː n
