تغافل	t ɣ a f l
تغییر	t ɣ iː j r
تفاح	t f a h
تفصیل	t f s iː l
تفنگ	t f n ɡ
تقدیر	t q d iː r
تقریبا	t q r iː b a
تقلید	t q l iː d
تلا	t l a
تلا	t l a
تلاوت	t l a ʋ t
تلخ	t l x
تلخ	t l x
تلخی	t l x iː
تلسی	t l s iː
تلفظ	t l f z
تلوار	t l uː a r
تم	t m
تماشہ	t m a ʃ h
تمام	t m a m
تمرکز	t m r k z
تمغا	t m ɣ a
تملق	t m l q
تمنا	t m n a
تمنچہ	t m n tʃ h
تمپ	t m p
تمھارا	t m ʰ a r a
تمھیں	t m ʰ iː ŋ
تمہارا	t m h a r a
تمہیں	t m h iː ŋ
تمیز	t m iː z
تن	t n
تنازع	t n a z ʔ
تنبولی	t n b uː l iː
تندر	t n d r
تندر	t n d r
تندر	t n d r
تندرست	t n d r s t
تندرستی	t n d r s t iː
تندور	t n d uː r
تنزانیہ	t n z a n iː h
تنظیم	t n z iː m
تنظیمی	t n z iː m iː
تنقید	t n q iː d
تنگ	t n ɡ
تنہائی	t n h a ʔ iː
تو	t uː
تو	t uː
توبہ	t uː b h
توبہ	t uː b h
توجہ	t uː dʒ h
توحید	t uː h iː d
تودہ	t uː d h
تودہ	t uː d h
توران	t uː r a n
توقع	t uː q ʔ
تولد	t uː l d
تولیہ	t uː l iː h
تولیہ	t uː l iː h
تولیے	t uː l iː eː
توچا	t uː tʃ a
توڑنا	t uː ɽ n a
توہین	t uː h iː n
تڑت	t ɽ t
تکبر	t k b r
تکبیر	t k b iː r
تکلیف	t k l iː f
تکمیل	t k m iː l
تکھان	t k ʰ a n
تکیہ	t k iː h
تکیہ	t k iː h
تگنا	t ɡ n a
تھائیلینڈ	t ʰ a ʔ iː l iː n ɖ
تھوک	t ʰ uː k
تھوکنا	t ʰ uː k n a
تہ	t h
تہائی	t h a ʔ iː
تہجد	t h dʒ d
تہجی	t h dʒ iː
تہذیب	t h z iː b
تہوار	t h uː a r
تہہ	t h h
تیار	t iː a r
تیاری	t iː a r iː
تیاگ	t iː a ɡ
تیرا	t iː r a
تیراک	t iː r a k
تیراکوں	t iː r a k uː ŋ
تیرنا	t iː r n a
تیز	t iː z
تیزاب	t iː z a b
تیسرا	t iː s r a
تیل	t iː l
تیمور	t iː m uː r
تین	t iː n
تیکھا	t iː k ʰ a
ث	s
ث	s
ثابت	s a b t
ثانیہ	s a n iː h
ثبوت	s b uː t
ثروت	s r uː t
ثقافت	s q a f t
ثقالت	s q a l t
ثم	s m
ثواب	s uː a b
ثورہ	s uː r h
ج	dʒ
ج	dʒ
جائداد	dʒ a ʔ d a d
جائداد	dʒ a ʔ d a d
جائزہ	dʒ a ʔ z h
جائپھل	dʒ a ʔ p ʰ l
جادو	dʒ a d uː
جادوگر	dʒ a d uː ɡ r
جارجیا	dʒ a r dʒ iː a
جال	dʒ a l
جالندھر	dʒ a l n d ʰ r
جام	dʒ a m
جامعہ	dʒ a m ʔ h
جامعہ	dʒ a m ʔ h
جامن	dʒ a m n
جامن	dʒ a m n
جامنی	dʒ a m n iː
جان	dʒ a n
جاننا	dʒ a n n a
جانور	dʒ a n uː r
جانچنا	dʒ a n tʃ n a
جانکاری	dʒ a n k a r iː
جاوید	dʒ a ʋ j d
جاوید	dʒ a ʋ j d
جاپان	dʒ a p a n
جاپانی	dʒ a p a n iː
جاگنا	dʒ a ɡ n a
جاگہ	dʒ a ɡ h
جب	dʒ b
جبرائیل	dʒ b r a ʔ iː l
جبرالٹر	dʒ b r a l ʈ r
جبوتی	dʒ b uː t iː
جبڑا	dʒ b ɽ a
جبیل	dʒ b iː l
جتوئی	dʒ t uː ʔ iː
جدا	dʒ d a
جدید	dʒ d iː d
جرأت	dʒ r t
جراثیم	dʒ r a s iː m
جراح	dʒ r a h
جراحت	dʒ r a h t
جرثومہ	dʒ r s uː m h
جرح	dʒ r h
جرسی	dʒ r s iː
جرم	dʒ r m
جرمانہ	dʒ r m a n h
جرمن	dʒ r m n
جرمنی	dʒ r m n iː
جرگہ	dʒ r ɡ h
جزیرہ	dʒ z iː r h
جستجو	dʒ s t dʒ uː
جستجو	dʒ s t dʒ uː
جسور	dʒ s uː r
جشن	dʒ ʃ n
جعلی	dʒ ʔ l iː
جغرافیائی	dʒ ɣ r a f iː a ʔ iː
جفتی	dʒ f t iː
جل	dʒ l
جلانا	dʒ l a n a
جلسہ	dʒ l s h
جلسہ	dʒ l s h
جلنا	dʒ l n a
جلوس	dʒ l uː s
جماعت	dʒ m a ʔ t
جماعت	dʒ m a ʔ t
جماگی	dʒ m a ɡ iː
جمعرات	dʒ m ʔ r a t
جمعرات	dʒ m ʔ r a t
جمعہ	dʒ m ʔ h
جموں	dʒ m uː ŋ
جمہوری	dʒ m h uː r iː
جمہوریت	dʒ m h uː r iː t
جمہوریہ	dʒ m h uː r iː h
جمہوریہ	dʒ m h uː r iː h
جن	dʒ n
جن	dʒ n
جناب	dʒ n a b
جنازو	dʒ n a z uː
جنازوں	dʒ n a z uː ŋ
جنازہ	dʒ n a z h
جنازے	dʒ n a z eː
جنت	dʒ n t
جنتا	dʒ n t a
جنتی	dʒ n t iː
جنرل	dʒ n r l
جنسی	dʒ n s iː
جنوبی	dʒ n uː b iː
جنوبی	dʒ n uː b iː
جنوری	dʒ n uː r iː
جنگ	dʒ n ɡ
جنگ	dʒ n ɡ
جنگل	dʒ n ɡ l
جنگلا	dʒ n ɡ l a
جنیئو	dʒ n iː ʔ uː
جوا	dʒ uː a
جوا	dʒ uː a
جوا	dʒ uː a
جواب	dʒ uː a b
جواب	dʒ uː a b
جواد	dʒ uː a d
جواز	dʒ uː a z
جوانی	dʒ uː a n iː
جوت	dʒ uː t
جوتا	dʒ uː t a
جور	dʒ uː r
جوز	dʒ uː z
جونپوری	dʒ uː n p uː r iː
جوڑ	dʒ uː ɽ
جوکھم	dʒ uː k ʰ m
جوگی	dʒ uː ɡ iː
جوں	dʒ uː ŋ
جوہر	dʒ uː h r
جوہری	dʒ uː h r iː
جوہی	dʒ uː h iː
جٹا	dʒ ʈ a
جپنا	dʒ p n a
جڑ	dʒ ɽ
جڑانوالہ	dʒ ɽ a n uː a l h
جڑواں	dʒ ɽ uː a ŋ
جڑواں	dʒ ɽ uː a ŋ
جگ	dʒ ɡ
جگاڑ	dʒ ɡ a ɽ
جگر	dʒ ɡ r
جگنا	dʒ ɡ n a
جگنو	dʒ ɡ n uː
جگہ	dʒ ɡ h
جگہ	dʒ ɡ h
جگہ	dʒ ɡ h
جگہ	dʒ ɡ h
جھارکھنڈ	dʒ ʰ a r k ʰ n ɖ
جھانجھ	dʒ ʰ a n dʒ ʰ
جھاڑنا	dʒ ʰ a ɽ n a
جھاڑو	dʒ ʰ a ɽ uː
جھلمل	dʒ ʰ l m l
جھنڈا	dʒ ʰ n ɖ a
جھنگ	dʒ ʰ n ɡ
جھولا	dʒ ʰ uː l a
جھوٹ	dʒ ʰ uː ʈ
جھوٹ	dʒ ʰ uː ʈ
جھوٹا	dʒ ʰ uː ʈ a
جھوٹھ	dʒ ʰ uː ʈ ʰ
جھیلمی	dʒ ʰ iː l m iː
جہاد	dʒ h a d
جہاز	dʒ h a z
جہازی	dʒ h a z iː
جہان	dʒ h a n
جہاں	dʒ h a ŋ
جہلم	dʒ h l m
جہنم	dʒ h n m
جہیز	dʒ h iː z
جی	dʒ iː
جیالا	dʒ iː a l a
جیالا	dʒ iː a l a
جیبھ	dʒ iː b ʰ
جیت	dʒ iː t
جیش	dʒ iː ʃ
جیل	dʒ iː l
جین	dʒ iː n
جیوتی	dʒ iː ʋ t iː
جیومیٹری	dʒ iː ʋ m iː ʈ r iː
جیون	dʒ iː ʋ n
جیونی	dʒ iː ʋ n iː
ح	h
حائل	h a ʔ l
حاجت	h a dʒ t
حادثہ	h a d s h
حاسب	h a s b
حاصل	h a s l
حاضری	h a z r iː
حافظ	h a f z
حال	h a l
حالانکہ	h a l a n k h
حالانکہ	h a l a n k h
حالت	h a l t
حامی	h a m iː
حب	h b
حبش	h b ʃ
حبشہ	h b ʃ h
حبشی	h b ʃ iː
حبقوق	h b q uː q
حج	h dʒ
حجام	h dʒ a m
حجرہ	h dʒ r h
حدیث	h d iː s
حراست	h r a s t
حرام	h r a m
حرمت	h r m t
حرمزئی	h r m z ʔ iː
حساب	h s a b
حسد	h s d
حسین	h s iː n
حسین	h s iː n
حسیں	h s iː ŋ
حشرہ	h ʃ r h
حشفہ	h ʃ f h
حصہ	h s h
حضرت	h z r t
حضور	h z uː r
حضور	h z uː r
حفاظت	h f a z t
حقوق	h q uː q
حقہ	h q h
حقیقت	h q iː q t
حلال	h l a l
حلب	h l b
حلقہ	h l q h
حلم	h l m
حلم	h l m
حلیہ	h l iː h
حلیہ	h l iː h
حلیہ	h l iː h
حمار	h m a r
حمارہ	h m a r h
حماقت	h m a q t
حماقت	h m a q t
حماقت	h m a q t
حمام	h m a m
حمایت	h m a j t
حمد	h m d
حملہ	h m l h
حنا	h n a
حنوکاہ	h n uː k a h
حواری	h uː a r iː
حور	h uː r
حوصلہ	h uː s l h
حوصلہ	h uː s l h
حوض	h uː z
حول	h uː l
حویلی	h uː j l iː
حکایت	h k a j t
حکم	h k m
حکومت	h k uː m t
حکیم	h k iː m
حیا	h iː a
حیات	h iː a t
حیاتیات	h iː a t iː a t
حیاتین	h iː a t iː n
حیران	h iː r a n
حیفا	h iː f a
حیفا	h iː f a
حیوان	h iː ʋ a n
حیوانیات	h iː ʋ a n iː a t
خ	x
خ	x
خاتمہ	x a t m h
خاتمہ	x a t m h
خاتون	x a t uː n
خادم	x a d m
خار	x a r
خاران	x a r a n
خارج	x a r dʒ
خارجہ	x a r dʒ h
خارجی	x a r dʒ iː
خارجی	x a r dʒ iː
خاص	x a s
خاصا	x a s a
خاصی	x a s iː
خاطر	x a t r
خاقانیت	x a q a n iː t
خال	x a l
خالق	x a l q
خالی	x a l iː
خاموش	x a m uː ʃ
خاموشی	x a m uː ʃ iː
خان	x a n
خاندان	x a n d a n
خانسامان	x a n s a m a n
خانساماں	x a n s a m a ŋ
خانوزئی	x a n uː z ʔ iː
خانپور	x a n p uː r
خانہ	x a n h
خانیت	x a n iː t
خانیوال	x a n iː ʋ a l
خاکسار	x a k s a r
خاکستری	x a k s t r iː
خاکی	x a k iː
خبر	x b r
ختم	x t m
ختم	x t m
خجیر	x dʒ iː r
خجیر	x dʒ iː r
خدا	x d a
خداوند	x d a ʋ n d
خدمت	x d m t
خدیو	x d iː ʋ
خدیو	x d iː ʋ
خدیو	x d iː ʋ
خراب	x r a b
خراش	x r a ʃ
خربوزہ	x r b uː z h
خرد	x r d
خرد	x r d
خرس	x r s
خرگوش	x r ɡ uː ʃ
خریدنا	x r iː d n a
خریدوانا	x r iː d uː a n a
خزاں	x z a ŋ
خزاں	x z a ŋ
خسارہ	x s a r h
خسرہ	x s r h
خشبو	x ʃ b uː
خشت	x ʃ t
خشم	x ʃ m
خصوصا	x s uː s a
خصوصا	x s uː s a
خصوصی	x s uː s iː
خضدار	x z d a r
خط	x t
خطبا	x t b a
خطبہ	x t b h
خطہ	x t h
خطیب	x t iː b
خطیب	x t iː b
خطیر	x t iː r
خطیہ	x t iː h
خفیہ	x f iː h
خفیہ	x f iː h
خلا	x l a
خلاف	x l a f
خلافت	x l a f t
خلفا	x l f a
خلق	x l q
خلقت	x l q t
خلقت	x l q t
خلل	x l l
خلیج	x l iː dʒ
خلیفہ	x l iː f h
خنجر	x n dʒ r
خواب	x uː a b
خواتین	x uː a t iː n
خواتین	x uː a t iː n
خواجہ	x uː a dʒ h
خواجہ	x uː a dʒ h
خواہ	x uː a h
خواہ	x uː a h
خواہر	x uː a h r
خواہش	x uː a h ʃ
خواہش	x uː a h ʃ
خوب	x uː b
خوبانی	x uː b a n iː
خوبصورت	x uː b s uː r t
خود	x uː d
خود	x uː d
خودمختاری	x uː d m x t a r iː
خودکش	x uː d k ʃ
خودکشی	x uː d k ʃ iː
خودکشی	x uː d k ʃ iː
خوراک	x uː r a k
خوش	x uː ʃ
خوشاب	x uː ʃ a b
خوشبو	x uː ʃ b uː
خوشبودار	x uː ʃ b uː d a r
خوشی	x uː ʃ iː
خوف	x uː f
خوفناک	x uː f n a k
خول	x uː l
خون	x uː n
خوک	x uː k
خوں	x uː ŋ
خيرپور	x r p uː r
خچر	x tʃ r
خیابان	x iː a b a n
خیال	x iː a l
خیال	x iː a l
خیال	x iː a l
خیر	x iː r
خیریت	x iː r iː t
خیلا	x iː l a
خیمہ	x iː m h
د	d
د	d
داؤد	d a ʔ d
داخل	d a x l
داخلہ	d a x l h
دادا	d a d a
دادو	d a d uː
دادی	d a d iː
دار	d a r
داردر	d a r d r
دارو	d a r uː
داریل	d a r iː l
داستان	d a s t a n
داستان	d a s t a n
داعش	d a ʔ ʃ
داغ	d a ɣ
داغستان	d a ɣ s t a n
دال	d a l
دالبندین	d a l b n d iː n
دام	d a m
دانت	d a n t
دانتی	d a n t iː
دانش	d a n ʃ
داڑم	d a ɽ m
دایاں	d a j a ŋ
دبئی	d b ʔ iː
دباؤ	d b a ʔ
دبستان	d b s t a n
دجلہ	d dʒ l h
دختر	d x t r
دخمہ	d x m h
دربار	d r b a r
درجات	d r dʒ a t
درجہ	d r dʒ h
درخت	d r x t
درخش	d r x ʃ
درخواست	d r x uː a s t
درد	d r d
دردو	d r d uː
دردوں	d r d uː ŋ
درزی	d r z iː
درست	d r s t
درفش	d r f ʃ
درفش	d r f ʃ
درفش	d r f ʃ
دروازہ	d r uː a z h
دروازہ	d r uː a z h
دروبست	d r uː b s t
درود	d r uː d
درگ	d r ɡ
درگاہ	d r ɡ a h
درہال	d r h a l
دری	d r iː
دریا	d r iː a
دریاچہ	d r iː a tʃ h
دریجی	d r iː dʒ iː
دزد	d z d
دس	d s
دستانو	d s t a n uː
دستانوں	d s t a n uː ŋ
دستانہ	d s t a n h
دستانے	d s t a n eː
دستاویز	d s t a ʋ j z
دستور	d s t uː r
دستک	d s t k
دستکاری	d s t k a r iː
دستہ	d s t h
دسمبر	d s m b r
دسواں	d s uː a ŋ
دشت	d ʃ t
دشمن	d ʃ m n
دشک	d ʃ k
دعا	d ʔ a
دعوت	d ʔ uː t
دعوت	d ʔ uː t
دعوی	d ʔ uː j
دعوی	d ʔ uː j
دفاع	d f a ʔ
دفتر	d f t r
دفعہ	d f ʔ h
دفنانا	d f n a n a
دقت	d q t
دقیقہ	d q iː q h
دل	d l
دلدادہ	d l d a d h
دلربا	d l r b a
دلو	d l uː
دلوں	d l uː ŋ
دلچسپ	d l tʃ s p
دلی	d l iː
دم	d m
دم	d m
دماغ	d m a ɣ
دمشق	d m ʃ q
دن	d n
دنداسہ	d n d a s h
دنوں	d n uː ŋ
دنڈ	d n ɖ
دنیا	d n iː a
دنیا	d n iː a
دنیاوی	d n iː a ʋ j
دنیور	d n iː ʋ r
دو	d uː
دوائی	d uː a ʔ iː
دوائی	d uː a ʔ iː
دوات	d uː a t
دوبارہ	d uː b a r h
دودمان	d uː d m a n
دودھ	d uː d ʰ
دور	d uː r
دور	d uː r
دوربین	d uː r b iː n
دوردرشن	d uː r d r ʃ n
دورلیکھ	d uː r l iː k ʰ
دوزخ	d uː z x
دوست	d uː s t
دوستانہ	d uː s t a n h
دوستی	d uː s t iː
دوسرا	d uː s r a
دوش	d uː ʃ
دوم	d uː m
دونا	d uː n a
دونمہ	d uː n m h
دوپہر	d uː p h r
دوڑنا	d uː ɽ n a
دوکی	d uː k iː
دوگنا	d uː ɡ n a
دژ	d ʒ
دژ	d ʒ
دژم	d ʒ m
دکھ	d k ʰ
دکھانا	d k ʰ a n a
دکھانا	d k ʰ a n a
دکھن	d k ʰ n
دگنا	d ɡ n a
دھات	d ʰ a t
دھادر	d ʰ a d r
دھارا	d ʰ a r a
دھارمک	d ʰ a r m k
دھاندل	d ʰ a n d l
دھاندلی	d ʰ a n d l iː
دھبا	d ʰ b a
دھرتی	d ʰ r t iː
دھرم	d ʰ r m
دھمال	d ʰ m a l
دھماکہ	d ʰ m a k h
دھن	d ʰ n
دھن	d ʰ n
دھندا	d ʰ n d a
دھندھا	d ʰ n d ʰ a
دھواں	d ʰ uː a ŋ
دھوج	d ʰ uː dʒ
دھوسر	d ʰ uː s r
دھول	d ʰ uː l
دھونا	d ʰ uː n a
دھونا	d ʰ uː n a
دھوپ	d ʰ uː p
دھڑکن	d ʰ ɽ k n
دھیریہ	d ʰ iː r iː h
دہ	d h
دہ	d h
دہ	d h
دہائی	d h a ʔ iː
دہان	d h a n
دہشت	d h ʃ t
دہقان	d h q a n
دہقان	d h q a n
دہقان	d h q a n
دہلوی	d h l uː j
دہلوی	d h l uː j
دہلی	d h l iː
دہلی	d h l iː
دہلی	d h l iː
دہی	d h iː
دہیز	d h iː z
دیا	d iː a
دیا	d iː a
دیاوان	d iː a ʋ a n
دیدار	d iː d a r
دیروز	d iː r uː z
دیز	d iː z
دیس	d iː s
دیسی	d iː s iː
دیش	d iː ʃ
دیشج	d iː ʃ dʒ
دینا	d iː n a
دینی	d iː n iː
دینے	d iː n eː
دیوانہ	d iː ʋ a n h
دیوبندی	d iː ʋ b n d iː
دیوناگری	d iː ʋ n a ɡ r iː
دیپ	d iː p
دیپک	d iː p k
دیپکا	d iː p k a
دیکھنا	d iː k ʰ n a
دیگچی	d iː ɡ tʃ iː
ذ	z
ذ	z
ذائقہ	z a ʔ q h
ذات	z a t
ذرہ	z r h
ذریعہ	z r iː ʔ h
ذلت	z l t
ذلیل	z l iː l
ذوق	z uː q
ذکر	z k r
ذکر	z k r
ذیابیطس	z iː a b iː t s
ر	r
ر	r
رؤسا	r ʔ s a
رئیس	r ʔ iː s
رائس	r a ʔ s
رائے	r a ʔ eː
رائے	r a ʔ eː
رابطہ	r a b t h
رات	r a t
راتا	r a t a
راج	r a dʒ
راجا	r a dʒ a
راجبھاشا	r a dʒ b ʰ a ʃ a
راجدھانی	r a dʒ d ʰ a n iː
راجستھان	r a dʒ s t ʰ a n
راجستھانی	r a dʒ s t ʰ a n iː
راجشاہی	r a dʒ ʃ a h iː
راجنیہ	r a dʒ n iː h
راجوری	r a dʒ uː r iː
راز	r a z
راستہ	r a s t h
راضی	r a z iː
رال	r a l
رامائن	r a m a ʔ n
ران	r a n
رانجھا	r a n dʒ ʰ a
رانی	r a n iː
راولپنڈی	r a ʋ l p n ɖ iː
راکٹ	r a k ʈ
راکھ	r a k ʰ
راکھس	r a k ʰ s
راکھشس	r a k ʰ ʃ s
راہ	r a h
راہب	r a h b
راہبہ	r a h b h
راہداری	r a h d a r iː
رب	r b
ربا	r b a
رباعی	r b a ʔ iː
ربوہ	r b uː h
رتبہ	r t b h
رتن	r t n
رجا	r dʒ a
رجل	r dʒ l
رخشان	r x ʃ a n
رخصتی	r x s t iː
رد	r d
رسالہ	r s a l h
رستم	r s t m
رسن	r s n
رسول	r s uː l
رسی	r s iː
رسید	r s iː d
رسیدو	r s iː d uː
رسیدوں	r s iː d uː ŋ
رسیدیں	r s iː d iː ŋ
رشتہ	r ʃ t h
رشوت	r ʃ uː t
رشی	r ʃ iː
رضا	r z a
رضیع	r z iː ʔ
رفتار	r f t a r
رفتن	r f t n
رفتن	r f t n
رفع	r f ʔ
رفقا	r f q a
رقص	r q s
رمزی	r m z iː
رمضان	r m z a n
رمضان	r m z a n
رمہ	r m h
رنڈی	r n ɖ iː
رنگ	r n ɡ
رنگت	r n ɡ t
رنگولی	r n ɡ uː l iː
رنگپور	r n ɡ p uː r
روان	r uː a n
روانڈا	r uː a n ɖ a
روانگی	r uː a n ɡ iː
روانہ	r uː a n h
روایت	r uː a j t
روح	r uː h
روحانی	r uː h a n iː
روز	r uː z
روزن	r uː z n
روزنامہ	r uː z n a m h
روزہ	r uː z h
روس	r uː s
روشن	r uː ʃ n
روشن	r uː ʃ n
روشنی	r uː ʃ n iː
روشنی	r uː ʃ n iː
روغن	r uː ɣ n
روغن	r uː ɣ n
رومال	r uː m a l
رومانیہ	r uː m a n iː h
رومی	r uː m iː
رونا	r uː n a
روٹی	r uː ʈ iː
روپ	r uː p
روپیہ	r uː p iː h
روپیہ	r uː p iː h
روچڈیل	r uː tʃ ɖ iː l
روچڈیل	r uː tʃ ɖ iː l
روچڈیل	r uː tʃ ɖ iː l
روی	r uː j
رویئہ	r uː j ʔ h
رویہ	r uː j h
رڑک	r ɽ k
رکاوٹ	r k a ʋ ʈ
رکت	r k t
رکشا	r k ʃ a
رکعت	r k ʔ t
رگوید	r ɡ uː j d
رگوید	r ɡ uː j d
رہائش	r h a ʔ ʃ
رہائش	r h a ʔ ʃ
رہبر	r h b r
رہنا	r h n a
ریاست	r iː a s t
ریاستہا	r iː a s t h a
ریاض	r iː a z
ریاضی	r iː a z iː
ریب	r iː b
ریت	r iː t
ریختہ	r iː x t h
ریش	r iː ʃ
ریش	r iː ʃ
ریشم	r iː ʃ m
ریشہ	r iː ʃ h
ریشہ	r iː ʃ h
ریپھ	r iː p ʰ
ریچھ	r iː tʃ ʰ
ریڈیو	r iː ɖ iː ʋ
ریکھا	r iː k ʰ a
ز	z
ز	z
زائر	z a ʔ r
زار	z a r
زایندہ	z a j n d h
زایندہ	z a j n d h
زبان	z b a n
زبان	z b a n
زبردستی	z b r d s t iː
زخم	z x m
زرافہ	z r a f h
زرتشت	z r t ʃ t
زردوزی	z r d uː z iː
زرشک	z r ʃ k
زعفران	z ʔ f r a n
زمانہ	z m a n h
زمین	z m iː n
زن	z n
زنجیر	z n dʒ iː r
زندگی	z n d ɡ iː
زندہ	z n d h
زنگ	z n ɡ
زنگبار	z n ɡ b a r
زنگی	z n ɡ iː
زور	z uː r
زور	z uː r
زوردار	z uː r d a r
زون	z uː n
زيربند	z r b n d
زکات	z k a t
زکریا	z k r iː a
زکوۃ	z k uː
زہری	z h r iː
زہیب	z h iː b
زیادتی	z iː a d t iː
زیادتی	z iː a d t iː
زیارت	z iː a r t
زیتون	z iː t uː n
زیور	z iː ʋ r
س	s
س	s
سؤر	s ʔ r
سؤر	s ʔ r
سا	s a
سائز	s a ʔ z
سائنس	s a ʔ n s
سائنس	s a ʔ n s
سائنسدان	s a ʔ n s d a n
سائنسی	s a ʔ n s iː
سائنسی	s a ʔ n s iː
سائیکل	s a ʔ iː k l
سات	s a t
ساتواں	s a t uː a ŋ
ساتھ	s a t ʰ
ساتھی	s a t ʰ iː
ساحل	s a h l
ساحلی	s a h l iː
سارا	s a r a
سازش	s a z ʃ
سال	s a l
سالانہ	s a l a n h
سالگرہ	s a l ɡ r h
سامراجیہ	s a m r a dʒ iː h
سامعین	s a m ʔ iː n
سامی	s a m iː
سامیہ	s a m iː h
سانبہ	s a n b h
سانس	s a n s
سانولا	s a n uː l a
سانپ	s a n p
ساودھان	s a ʋ d ʰ a n
ساڑی	s a ɽ iː
ساکشیہ	s a k ʃ iː h
ساگر	s a ɡ r
ساہتیہ	s a h t iː h
ساہیوال	s a h iː ʋ a l
سب	s b
سبد	s b d
سبز	s b z
سبزی	s b z iː
سبھا	s b ʰ a
سبی	s b iː
ستارہ	s t a r h
ستارے	s t a r eː
ستم	s t m
ستون	s t uː n
سجدہ	s dʒ d h
سحری	s h r iː
سخی	s x iː
سدابہار	s d a b h a r
سدن	s d n
سدھارنا	s d ʰ a r n a
سدھارک	s d ʰ a r k
سرائیکی	s r a ʔ iː k iː
سراب	s r a b
سرانان	s r a n a n
سرحد	s r h d
سرخ	s r x
سرخی	s r x iː
سردیاں	s r d iː a ŋ
سرزمین	s r z m iː n
سرسائی	s r s a ʔ iː
سرسوتی	s r s uː t iː
سرسوتی	s r s uː t iː
سرسوں	s r s uː ŋ
سرشت	s r ʃ t
سرشپ	s r ʃ p
سرفروش	s r f r uː ʃ
سرما	s r m a
سرما	s r m a
سرمایہ	s r m a j h
سرمہ	s r m h
سرور	s r uː r
سرورق	s r uː r q
سروش	s r uː ʃ
سرونام	s r uː n a m
سرکار	s r k a r
سرکس	s r k s
سرگ	s r ɡ
سرگرم	s r ɡ r m
سرگرمی	s r ɡ r m iː
سرگودھا	s r ɡ uː d ʰ a
سرہانہ	s r h a n h
سریانی	s r iː a n iː
سریر	s r iː r
سریع	s r iː ʔ
سزا	s z a
سسا	s s a
سسا	s s a
سست	s s t
سستا	s s t a
سستی	s s t iː
سستی	s s t iː
سسر	s s r
سسر	s s r
سطح	s t h
سغدی	s ɣ d iː
سفارت	s f a r t
سفارش	s f a r ʃ
سفال	s f a l
سفر	s f r
سفید	s f iː d
سفیر	s f iː r
سلاح	s l a h
سلام	s l a m
سلامت	s l a m t
سلامتی	s l a m t iː
سلجوق	s l dʒ uː q
سلجوقی	s l dʒ uː q iː
سلسلہ	s l s l h
سلطان	s l t a n
سلطنت	s l t n t
سلوواکیہ	s l uː ʋ a k iː h
سلوک	s l uː k
سلوک	s l uː k
سلہٹ	s l h ʈ
سلیمان	s l iː m a n
سمئے	s m ʔ eː
سماج	s m a dʒ
سمادھان	s m a d ʰ a n
سماس	s m a s
سماعت	s m a ʔ t
سماپت	s m a p t
سماپن	s m a p n
سماچار	s m a tʃ a r
سمبڑیال	s m b ɽ iː a l
سمجھ	s m dʒ ʰ
سمجھدار	s m dʒ ʰ d a r
سمجھنا	s m dʒ ʰ n a
سمجھوتہ	s m dʒ ʰ uː t h
سمدائے	s m d a ʔ eː
سمدر	s m d r
سمراٹ	s m r a ʈ
سمرتی	s m r t iː
سمرتی	s m r t iː
سمرتی	s m r t iː
سمرقند	s m r q n d
سمسم	s m s m
سمع	s m ʔ
سمندر	s m n d r
سمندر	s m n d r
سمندری	s m n d r iː
سموسہ	s m uː s h
سموہ	s m uː h
سمپردائے	s m p r d a ʔ eː
سمپردائے	s m p r d a ʔ eː
سمکالین	s m k a l iː n
سمکھ	s m k ʰ
سمین	s m iː n
سن	s n
سناتن	s n a t n
سنانا	s n a n a
سناٹا	s n a ʈ a
سنت	s n t
سنت	s n t
سنتان	s n t a n
سنترا	s n t r a
سنترا	s n t r a
سنجھا	s n dʒ ʰ a
سندر	s n d r
سندھ	s n d ʰ
سندھی	s n d ʰ iː
سندیش	s n d iː ʃ
سندیہ	s n d iː h
سنسار	s n s a r
سنسکرت	s n s k r t
سنشیہ	s n ʃ iː h
سننا	s n n a
سنگ	s n ɡ
سنگاپور	s n ɡ a p uː r
سنگم	s n ɡ m
سنگھ	s n ɡ ʰ
سنگھرش	s n ɡ ʰ r ʃ
سنگیت	s n ɡ iː t
سنہ	s n h
سنیوگ	s n iː ʋ ɡ
سنیچر	s n iː tʃ r
سوئی	s uː ʔ iː
سوادو	s uː a d uː
سوال	s uː a l
سوال	s uː a l
سوالات	s uː a l a t
سوالو	s uː a l uː
سوالوں	s uː a l uː ŋ
سوانگ	s uː a n ɡ
سواگت	s uː a ɡ t
سوتا	s uː t a
سوتیلا	s uː t iː l a
سوتے	s uː t eː
سودا	s uː d a
سوراب	s uː r a b
سورج	s uː r dʒ
سورہ	s uː r h
سوری	s uː r iː
سوریہ	s uː r iː h
سوریہ	s uː r iː h
سوستک	s uː s t k
سوغات	s uː ɣ a t
سوم	s uː m
سونا	s uː n a
سونا	s uː n a
سويمور	s uː m uː r
سوپن	s uː p n
سوچنا	s uː tʃ n a
سوڈان	s uː ɖ a n
سوکھا	s uː k ʰ a
سویٹزرلینڈ	s uː j ʈ z r l iː n ɖ
سویڈن	s uː j ɖ n
سپارہ	s p a r h
سپاس	s p a s
سپاس	s p a s
سپاہ	s p a h
سپاہنی	s p a h n iː
سپاہی	s p a h iː
سپتاہ	s p t a h
سپنا	s p n a
سچ	s tʃ
سڑک	s ɽ k
سکا	s k a
سکنا	s k n a
سکندر	s k n d r
سکھ	s k ʰ
سکھر	s k ʰ r
سکہ	s k h
سگ	s ɡ
